Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.73,2017:Q3,2017-11-02,0.6287,07:30,0.702
0.75,2017:Q2,2017-08-03,0.7738,07:30,0.756
0.74,2017:Q1,2017-05-03,0.6638,07:30,0.734
0.71,2016:Q4,2017-02-07,0.6058,07:30,0.693
0.642,2016:Q3,2016-11-01,0.5612,07:30,0.644
0.686,2016:Q2,2016-08-03,0.6368,07:30,0.675
0.736,2016:Q1,2016-05-04,0.6338,07:31,0.732
0.654,2015:Q4,2016-02-04,0.7293,07:31,0.602
0.582,2015:Q3,2015-10-28,0.5531,07:30,0.583
0.58,2015:Q2,2015-08-05,0.5429,07:30,0.555
0.612,2015:Q1,2015-05-05,0.5815,07:30,0.591
0.518,2014:Q4,2015-02-05,0.5398,07:30,0.509
0.43,2014:Q3,2014-11-04,0.427,08:30,0.402
0.42,2014:Q2,2014-08-07,0.4197,07:30,0.404
0.52,2014:Q1,2014-05-08,0.4589,14:46,0.523
0.4,2013:Q4,2014-02-11,0.428,07:30,0.39
0.394,2013:Q3,2013-11-05,0.3963,07:30,0.365
0.438,2013:Q2,2013-08-06,0.4355,07:30,0.428
0.406,2013:Q1,2013-05-01,0.4048,07:30,0.393
0.368,2012:Q4,2013-02-06,0.3767,07:30,0.349
0.358,2012:Q3,2012-11-05,0.3663,07:30,0.345
0.398,2012:Q2,2012-08-01,0.3993,07:30,0.386
0.404,2012:Q1,2012-05-02,0.4101,07:30,0.405
0.352,2011:Q4,2012-02-08,0.3475,07:30,0.338
0.374,2011:Q3,2011-11-02,0.3722,07:30,0.354
0.338,2011:Q2,2011-08-03,0.3383,07:30,0.334
0.354,2011:Q1,2011-05-04,0.354,07:30,0.337
0.27,2010:Q4,2011-02-09,0.2701,07:30,0.266
0.284,2010:Q3,2010-11-01,0.2703,07:30,0.271
0.302,2010:Q2,2010-08-04,0.2746,07:30,0.283
0.272,2010:Q1,2010-05-05,0.2729,07:30,0.262
0.224,2009:Q4,2010-02-10,0.2328,07:15,0.228
