Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.7,2017:Q4,2018-01-24,1.6956,08:00,1.615
1.71,2017:Q3,2017-10-23,1.7062,08:00,1.649
1.66,2017:Q2,2017-07-24,1.6432,08:00,1.636
1.54,2017:Q1,2017-04-24,1.5363,08:00,1.448
1.45,2016:Q4,2017-01-25,1.3945,08:00,1.372
1.5,2016:Q3,2016-10-20,1.4982,07:59,1.491
1.46,2016:Q2,2016-07-20,1.4582,08:02,1.399
1.2861,2016:Q1,2016-04-20,1.2882,08:00,1.259
1.2298,2015:Q4,2016-01-27,1.23,08:00,1.205
1.3955,2015:Q3,2015-10-21,1.39,08:00,1.359
1.3,2015:Q2,2015-07-22,1.3,08:00,1.283
1.21,2015:Q1,2015-04-21,1.21,08:00,1.173
1.18,2014:Q4,2015-01-27,1.18,08:00,1.129
1.28,2014:Q3,2014-10-21,1.2849,08:00,1.233
1.21,2014:Q2,2014-07-29,1.21,08:00,1.201
1.01,2014:Q1,2014-04-22,1.01,08:00,0.978
0.92,2013:Q4,2014-01-28,0.8331,08:00,0.913
0.99,2013:Q3,2013-10-21,0.992,19:40,0.901
1.08,2013:Q2,2013-07-23,0.92,08:00,1.095
0.96,2013:Q1,2013-04-23,0.83,08:00,0.961
0.89,2012:Q4,2013-01-29,0.6253,08:00,0.911
1.09,2012:Q3,2012-10-23,0.9235,08:00,1.061
1.11,2012:Q2,2012-07-24,1.09,08:00,1.095
0.97,2012:Q1,2012-04-24,0.95,08:00,0.951
0.9,2011:Q4,2012-01-31,0.9,08:00,0.882
1.0,2011:Q3,2011-10-25,1.0,08:01,0.976
0.96,2011:Q2,2011-07-26,0.96,08:00,1.024
0.91,2011:Q1,2011-04-26,0.8798,08:01,0.836
0.79,2010:Q4,2011-01-31,0.66,08:00,0.805
0.83,2010:Q3,2010-10-19,0.8158,08:01,0.823
0.83,2010:Q2,2010-07-20,0.79,08:01,0.832
0.63,2010:Q1,2010-04-20,0.7033,08:00,0.564
0.61,2009:Q4,2010-01-27,0.7042,08:00,0.727
