Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.41,2018:Q2,2017-11-06,0.8155,16:15,1.354
1.31,2018:Q1,2017-08-03,0.7227,16:15,1.235
1.16,2017:Q4,2017-05-09,0.6973,16:15,1.065
1.05,2017:Q3,2017-02-07,0.496,16:15,0.903
0.94,2017:Q2,2016-11-07,0.4671,16:15,0.872
0.84,2017:Q1,2016-08-08,0.1125,16:30,0.749
0.7,2016:Q4,2016-05-04,0.2106,16:15,0.68
0.64,2016:Q3,2016-02-03,0.302,16:15,0.618
0.66,2016:Q2,2015-11-04,0.3823,16:15,0.629
0.69,2016:Q1,2015-08-03,0.5254,16:45,0.71
0.68,2015:Q4,2015-05-07,0.4043,16:05,0.666
0.64,2015:Q3,2015-01-29,0.3769,16:15,0.621
0.67,2015:Q2,2014-10-30,0.3808,16:15,0.665
0.68,2015:Q1,2014-07-31,0.4234,16:15,0.665
0.64,2014:Q4,2014-05-06,0.4803,16:15,0.619
0.61,2014:Q3,2014-01-30,0.4445,16:15,0.608
0.63,2014:Q2,2013-10-30,0.4519,16:31,0.599
0.57,2014:Q1,2013-07-31,0.3779,16:15,0.54
0.52,2013:Q4,2013-05-02,0.2744,16:15,0.472
0.41,2013:Q3,2013-02-07,0.0383,16:15,0.395
0.48,2013:Q2,2012-11-08,0.1451,16:15,0.477
0.48,2013:Q1,2012-08-02,0.3859,16:30,0.479
0.46,2012:Q4,2012-05-01,0.3969,20:00,0.45
0.42,2012:Q3,2012-02-02,0.3597,16:15,0.418
0.46,2012:Q2,2011-11-03,0.4047,16:15,0.457
0.55,2012:Q1,2011-08-04,0.4881,16:15,0.555
0.59,2011:Q4,2011-05-05,0.6516,16:15,0.569
0.58,2011:Q3,2011-01-27,0.5242,16:15,0.559
0.62,2011:Q2,2010-11-04,0.5541,16:15,0.583
0.57,2011:Q1,2010-08-05,0.4841,16:25,0.529
0.46,2010:Q4,2010-05-05,0.4091,16:30,0.398
0.37,2010:Q3,2010-02-03,0.3268,07:01,0.341
