Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
-2.4245362661989844e-14,2017:Q1,2016-06-10,-2.4245362661989844e-14,,-2.4245362661989844e-14
0.25,2014:Q2,2013-08-15,0.1698,16:03,0.238
0.21,2014:Q1,2013-05-16,0.1331,16:01,0.346
0.4,2013:Q4,2013-02-19,0.3232,16:01,0.386
0.39,2013:Q3,2012-11-15,0.3179,16:06,0.397
0.5,2013:Q2,2012-08-21,0.4418,16:01,0.45
0.43,2013:Q1,2012-05-22,0.3868,16:01,0.461
0.51,2012:Q4,2012-02-21,0.4563,16:01,0.517
0.54,2012:Q3,2011-11-15,0.5194,16:01,0.473
0.54,2012:Q2,2011-08-16,0.5082,16:02,0.495
0.55,2012:Q1,2011-05-17,0.5136,16:01,0.435
0.53,2011:Q4,2011-02-15,0.498,16:01,0.369
0.45,2011:Q3,2010-11-18,0.4128,16:02,0.325
0.32,2011:Q2,2010-08-19,0.2918,16:02,0.3
0.3,2011:Q1,2010-05-20,0.2576,16:02,0.266
0.28,2010:Q4,2010-02-18,0.2444,16:05,0.268
