Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
-1.22,2017:Q3,2017-11-02,-1.2231,16:16,-0.777
1.53,2017:Q2,2017-08-02,1.7147,16:22,1.196
1.36,2017:Q1,2017-05-03,1.361,16:16,1.048
-2.72,2016:Q4,2017-02-14,-4.0336,16:17,0.418
1.0,2016:Q3,2016-11-02,0.0336,16:16,1.196
0.98,2016:Q2,2016-08-02,2.2716,16:17,0.922
0.65,2016:Q1,2016-05-02,-0.3976,16:16,0.999
-1.1,2015:Q4,2016-02-11,-1.3563,16:15,-0.91
0.52,2015:Q3,2015-11-02,0.1443,16:15,1.029
1.39,2015:Q2,2015-08-03,1.3063,16:04,1.21
1.22,2015:Q1,2015-04-30,2.523,16:04,1.19
0.97,2014:Q4,2015-02-12,0.9722,16:04,1.045
1.21,2014:Q3,2014-11-03,1.1809,16:05,1.093
1.25,2014:Q2,2014-08-04,1.2764,16:04,1.055
1.21,2014:Q1,2014-05-05,1.1207,16:03,1.07
1.15,2013:Q4,2014-02-13,1.4597,16:00,0.965
0.96,2013:Q3,2013-10-31,0.623,16:00,0.962
1.12,2013:Q2,2013-08-01,2.0479,16:17,0.856
1.34,2013:Q1,2013-05-02,1.1935,16:00,0.878
0.2,2012:Q4,2013-02-21,0.235,16:00,-0.084
1.0,2012:Q3,2012-11-01,1.3455,16:00,0.874
1.06,2012:Q2,2012-08-02,0.6706,16:00,0.602
1.65,2012:Q1,2012-05-03,1.6336,16:00,1.132
0.82,2011:Q4,2012-02-23,0.7603,16:14,0.589
-1.6,2011:Q3,2011-11-03,-1.5715,16:15,-0.301
0.69,2011:Q2,2011-08-04,0.714,16:00,0.981
1.3,2011:Q1,2011-05-05,0.6063,17:38,0.122
-16.2,2010:Q4,2011-02-24,-91.5446,16:51,-20.385
-1.47,2010:Q3,2010-11-05,-1.7884,07:23,-3.47
1.99,2010:Q2,2010-08-06,6.5826,07:20,0.985
1.21,2010:Q1,2010-05-07,-4.4966,07:22,0.475
-53.23,2009:Q4,2010-02-26,-37.5237,07:33,-3.94
