Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.8416,2017:Q4,2018-01-31,1.8416,07:00,1.851
1.65,2017:Q3,2017-10-27,1.65,08:30,1.566
1.6228,2017:Q2,2017-08-01,1.6228,08:30,1.13
1.53,2017:Q1,2017-04-27,1.53,08:30,1.531
1.26,2016:Q4,2017-01-31,1.6676,08:30,1.457
1.4485,2016:Q3,2016-10-26,1.61,08:00,1.539
1.45,2016:Q2,2016-07-27,1.4366,06:45,1.427
1.4812,2016:Q1,2016-04-26,1.4767,07:00,1.289
1.6588,2015:Q4,2016-01-29,1.5707,07:01,1.118
1.36,2015:Q3,2015-10-27,1.36,07:00,1.289
1.3,2015:Q2,2015-07-24,1.4674,07:00,1.276
1.16,2015:Q1,2015-04-24,1.16,07:00,1.173
1.3,2014:Q4,2015-01-30,1.1066,07:00,1.401
0.81,2014:Q3,2014-10-22,1.2205,06:59,0.844
1.34,2014:Q2,2014-07-23,1.34,07:00,0.936
1.11,2014:Q1,2014-04-22,0.99,07:00,0.96
1.23,2013:Q4,2014-01-31,0.9176,06:00,1.216
1.0,2013:Q3,2013-10-25,0.89,06:00,0.918
1.1,2013:Q2,2013-07-29,0.99,07:00,0.864
0.91,2013:Q1,2013-04-26,0.91,07:00,0.71
0.95,2012:Q4,2013-02-04,1.01,07:00,1.038
0.84,2012:Q3,2012-10-25,0.84,07:00,0.735
0.71,2012:Q2,2012-07-24,0.71,07:00,0.713
2.18,2012:Q1,2012-04-27,2.18,07:00,0.648
0.82,2011:Q4,2012-02-03,1.24,07:00,0.864
0.93,2011:Q3,2011-10-25,0.93,07:00,0.68
0.7,2011:Q2,2011-07-26,0.7,07:00,0.608
0.61,2011:Q1,2011-04-29,0.61,07:00,0.544
0.78,2010:Q4,2011-02-04,0.7679,07:00,0.76
1.48,2010:Q3,2010-11-01,0.4146,07:00,0.347
0.52,2010:Q2,2010-07-30,0.4486,07:00,0.457
0.5,2010:Q1,2010-04-30,0.5871,08:00,0.152
0.68,2009:Q4,2010-02-05,0.7631,07:30,0.528
