Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.0708,2017:Q3,2017-10-30,0.0649,16:16,0.079
0.0582,2017:Q2,2017-07-26,0.0505,16:16,0.084
0.0928,2017:Q1,2017-04-24,0.0839,16:16,0.036
0.1293,2016:Q4,2017-01-30,0.1319,16:16,0.093
0.1136,2016:Q3,2016-10-25,0.105,16:16,0.049
0.0483,2016:Q2,2016-07-26,0.0388,16:21,0.048
0.04,2016:Q1,2016-04-25,0.0242,16:16,0.032
0.6085,2015:Q4,2016-02-02,-0.0437,16:16,0.086
0.05,2015:Q3,2015-10-26,0.0927,16:15,0.044
0.33,2015:Q2,2015-07-27,0.03,16:05,0.045
0.2507,2015:Q1,2015-04-27,0.2839,16:49,0.005
0.25,2014:Q4,2015-02-02,0.2502,16:05,0.031
0.16,2014:Q3,2014-10-28,0.16,16:05,0.06
0.0138,2014:Q2,2014-07-29,0.12,08:00,0.025
0.07,2014:Q1,2014-04-29,0.072,08:00,-0.001
-0.03,2013:Q4,2014-02-04,-0.02,08:00,-0.014
-0.02,2013:Q3,2013-10-29,-0.0168,08:00,0.001
0.01,2013:Q2,2013-07-30,-0.0213,08:00,-0.013
-0.02,2013:Q1,2013-04-29,-0.0221,08:00,-0.022
-0.03,2012:Q4,2013-02-05,-0.023,08:00,-0.022
-0.04,2012:Q3,2012-10-29,-0.04,08:00,-0.025
0.6404,2012:Q2,2012-07-30,-0.12,08:00,-0.085
-0.12,2012:Q1,2012-04-30,-0.02,08:00,-0.079
-0.12,2011:Q4,2012-02-06,-0.1373,07:59,-0.077
-0.13,2011:Q3,2011-10-31,-0.15,08:00,-0.11
-0.17,2011:Q2,2011-08-01,-0.1935,08:00,-0.011
-0.19,2011:Q1,2011-05-02,-0.168,08:00,-0.137
-0.13,2010:Q4,2011-02-07,-0.1365,16:04,-0.139
-0.16,2010:Q3,2010-11-08,-0.1819,16:03,-0.179
-0.17,2010:Q2,2010-08-02,-0.19,16:01,-0.17
-0.17,2010:Q1,2010-05-03,-0.18,16:01,-0.18
-0.17,2009:Q4,2010-02-09,-0.163,16:15,-0.14
