Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.6,2017:Q3,2017-11-02,0.2519,16:05,0.495
0.43,2017:Q2,2017-08-03,0.3343,16:05,0.304
0.31,2017:Q1,2017-05-04,0.5819,16:03,0.211
0.92,2016:Q4,2017-02-09,0.4127,16:10,0.728
0.52,2016:Q3,2016-11-03,0.274,16:05,0.422
0.54,2016:Q2,2016-08-04,0.2044,16:05,0.426
0.23,2016:Q1,2016-05-05,0.3496,16:05,0.123
0.83,2015:Q4,2016-02-11,0.2149,16:19,0.857
0.21,2015:Q3,2015-11-02,0.1716,22:31,0.154
0.13,2015:Q2,2015-08-04,0.2271,16:05,0.08
0.16,2015:Q1,2015-05-06,0.53,16:05,0.069
0.94,2014:Q4,2015-02-05,0.49,16:13,0.882
0.23,2014:Q3,2014-11-04,0.0348,16:06,0.126
0.06,2014:Q2,2014-08-05,0.28,16:10,0.019
0.19,2014:Q1,2014-05-06,0.4,16:07,0.098
0.79,2013:Q4,2014-02-06,0.2385,16:04,0.73
0.08,2013:Q3,2013-11-06,0.0838,16:05,0.035
0.08,2013:Q2,2013-08-01,0.28,16:05,0.08
0.17,2013:Q1,2013-05-08,0.4151,16:05,0.109
0.78,2012:Q4,2013-02-07,0.31,16:05,0.719
0.15,2012:Q3,2012-11-07,0.2,16:05,0.082
0.2,2012:Q2,2012-08-02,0.16,16:05,0.117
0.06,2012:Q1,2012-05-09,0.3312,16:05,0.036
0.62,2011:Q4,2012-02-09,0.093,16:15,0.559
0.07,2011:Q3,2011-11-08,0.1298,16:05,0.024
0.1,2011:Q2,2011-08-03,0.291,16:05,0.052
0.13,2011:Q1,2011-05-09,0.4318,16:05,0.077
0.53,2010:Q4,2011-02-09,-0.0347,16:15,0.509
0.12,2010:Q3,2010-11-04,0.04,16:05,0.088
0.06,2010:Q2,2010-08-05,0.1705,16:06,0.055
0.09,2010:Q1,2010-05-06,0.3093,16:10,0.036
0.49,2009:Q4,2010-02-10,-0.0353,16:15,0.44
