Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.93,2018:Q3,2017-12-07,0.9774,06:55,0.937
1.0953,2018:Q2,2017-08-31,1.08,06:55,1.092
1.0255,2018:Q1,2017-06-01,1.0258,06:55,0.996
1.4949,2017:Q4,2017-03-16,0.3648,06:55,1.413
0.89,2017:Q3,2016-12-01,0.8871,06:55,0.928
1.08,2017:Q2,2016-08-25,1.08,06:55,1.09
1.0284,2017:Q1,2016-05-26,1.03,06:55,0.947
1.3,2016:Q4,2016-03-10,1.3133,06:55,1.261
0.88,2016:Q3,2015-12-03,0.8743,06:50,0.871
0.95,2016:Q2,2015-08-27,0.95,07:00,0.941
0.84,2016:Q1,2015-06-02,0.84,07:07,0.813
1.17,2015:Q4,2015-03-12,1.1783,07:00,1.171
0.79,2015:Q3,2014-12-04,0.7886,07:00,0.797
0.83,2015:Q2,2014-08-28,0.83,07:00,0.831
0.72,2015:Q1,2014-06-03,0.72,07:00,0.732
1.01,2014:Q4,2014-03-13,1.01,07:00,1.013
0.72,2014:Q3,2013-12-05,0.74,07:00,0.699
0.77,2014:Q2,2013-09-04,0.766,07:00,0.74
0.71,2014:Q1,2013-06-04,0.706,07:00,0.713
0.97,2013:Q4,2013-03-25,0.9691,07:00,0.902
0.63,2013:Q3,2012-12-11,0.619,07:00,0.599
0.69,2013:Q2,2012-09-05,0.6889,07:00,0.64
0.63,2013:Q1,2012-06-04,0.6334,16:05,0.601
0.87,2012:Q4,2012-03-22,0.8501,07:00,0.817
0.5,2012:Q3,2011-12-05,0.5009,07:00,0.473
0.52,2012:Q2,2011-08-30,0.5158,07:00,0.479
0.48,2012:Q1,2011-06-01,0.4771,07:00,0.498
0.65,2011:Q4,2011-03-22,0.6434,07:00,0.585
0.39,2011:Q3,2010-12-06,0.3851,07:00,0.351
0.42,2011:Q2,2010-08-31,0.4215,07:00,0.384
0.42,2011:Q1,2010-06-08,0.3917,07:00,0.344
0.51,2010:Q4,2010-03-31,0.556,07:00,0.427
