Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.7,2017:Q3,2017-11-06,0.7296,16:30,0.633
0.48,2017:Q2,2017-08-01,0.5143,16:26,0.474
0.43,2017:Q1,2017-05-02,0.461,16:30,0.566
0.88,2016:Q4,2017-02-06,0.7567,16:30,0.884
0.67,2016:Q3,2016-11-02,0.4329,17:15,0.589
0.69,2016:Q2,2016-08-02,0.4698,16:15,0.68
0.58,2016:Q1,2016-05-02,0.2954,16:30,0.533
0.77,2015:Q4,2016-02-10,1.0979,17:23,0.635
0.42,2015:Q3,2015-10-28,0.2256,16:55,0.381
0.7,2015:Q2,2015-08-05,0.5298,17:00,0.698
0.62,2015:Q1,2015-05-11,1.1202,07:00,0.716
1.12,2014:Q4,2015-02-04,0.8215,16:30,0.998
0.95,2014:Q3,2014-10-29,0.6592,16:30,0.96
1.01,2014:Q2,2014-07-30,0.8054,16:30,1.019
0.95,2014:Q1,2014-05-06,0.7552,16:30,0.945
1.05,2013:Q4,2014-02-05,-0.0346,16:15,0.924
0.82,2013:Q3,2013-10-28,0.7869,16:30,0.836
0.94,2013:Q2,2013-07-29,0.8731,16:32,0.94
1.1,2013:Q1,2013-04-30,0.9967,16:15,1.069
0.81,2012:Q4,2013-02-06,0.7294,16:30,0.809
0.79,2012:Q3,2012-10-29,0.7445,14:05,0.776
0.92,2012:Q2,2012-07-31,0.8726,16:30,0.906
0.97,2012:Q1,2012-04-30,0.931,16:30,0.929
0.79,2011:Q4,2012-02-08,0.7808,16:30,0.688
0.695,2011:Q3,2011-10-31,0.6695,16:30,0.679
0.765,2011:Q2,2011-08-01,0.7601,16:30,0.761
0.745,2011:Q1,2011-05-02,0.7176,16:35,0.726
0.535,2010:Q4,2011-02-07,0.5245,17:55,0.52
0.57,2010:Q3,2010-10-27,0.5721,16:30,0.557
0.64,2010:Q2,2010-07-28,0.6437,16:32,0.615
0.67,2010:Q1,2010-05-03,0.6665,16:59,0.65
0.47,2009:Q4,2010-02-04,0.5878,16:45,0.454
