Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.8441,2018:Q3,2017-11-14,1.84,06:00,1.819
2.2473,2018:Q2,2017-08-15,2.25,06:00,2.214
1.6728,2018:Q1,2017-05-16,1.67,06:00,1.614
1.4401,2017:Q4,2017-02-21,1.44,06:00,1.334
1.6,2017:Q3,2016-11-15,1.6122,06:00,1.58
1.97,2017:Q2,2016-08-16,1.8956,06:00,1.968
1.44,2017:Q1,2016-05-17,1.44,06:00,1.352
1.173,2016:Q4,2016-02-23,1.1746,06:00,1.104
1.36,2016:Q3,2015-11-17,1.3602,06:00,1.319
1.71,2016:Q2,2015-08-18,1.71,06:00,1.707
1.16,2016:Q1,2015-05-19,1.1635,06:00,1.152
1.0,2015:Q4,2015-02-24,1.05,06:00,0.892
1.15,2015:Q3,2014-11-18,1.1636,06:00,1.132
1.52,2015:Q2,2014-08-19,1.51,06:00,1.444
0.96,2015:Q1,2014-05-20,0.96,06:00,0.986
0.73,2014:Q4,2014-02-25,0.73,06:00,0.712
0.95,2014:Q3,2013-11-19,0.95,06:00,0.898
1.24,2014:Q2,2013-08-20,1.24,06:00,1.211
0.83,2014:Q1,2013-05-21,0.83,06:00,0.762
0.67,2013:Q4,2013-02-26,0.68,06:00,0.644
0.74,2013:Q3,2012-11-13,0.63,06:00,0.7
1.01,2013:Q2,2012-08-14,1.01,06:00,0.972
0.65,2013:Q1,2012-05-15,0.6518,06:00,0.65
0.5,2012:Q4,2012-02-21,0.511,06:00,0.422
0.6,2012:Q3,2011-11-15,0.6,06:00,0.585
0.86,2012:Q2,2011-08-16,0.8732,06:00,0.824
0.5,2012:Q1,2011-05-17,0.5,06:00,0.496
0.36,2011:Q4,2011-02-22,0.36,06:00,0.306
0.51,2011:Q3,2010-11-16,0.51,06:00,0.476
0.72,2011:Q2,2010-08-17,0.72,06:00,0.705
0.45,2011:Q1,2010-05-18,0.43,06:00,0.402
0.24,2010:Q4,2010-02-23,0.2394,06:00,0.164
