Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.33,2018:Q2,2017-11-06,1.3304,06:55,0.833
0.8,2018:Q1,2017-08-08,0.8046,07:06,0.618
0.73,2017:Q4,2017-05-31,0.7292,06:55,0.7
1.64,2017:Q3,2017-02-07,1.6418,06:55,1.633
0.95,2017:Q2,2016-11-10,0.9761,16:15,0.881
0.88,2017:Q1,2016-08-10,0.8813,06:55,0.739
0.9771,2016:Q4,2016-06-01,1.0185,06:55,0.965
1.59,2016:Q3,2016-02-02,1.5935,06:55,1.461
1.01,2016:Q2,2015-11-04,1.0138,06:55,0.892
0.87,2016:Q1,2015-08-06,0.8719,07:01,0.757
0.9,2015:Q4,2015-05-27,0.9211,07:00,0.913
1.48,2015:Q3,2015-02-05,1.4801,07:00,1.332
1.0,2015:Q2,2014-11-04,1.0032,07:00,0.886
0.91,2015:Q1,2014-08-04,0.9123,07:00,0.814
0.78,2014:Q4,2014-05-28,0.7956,07:00,0.683
1.11,2014:Q3,2014-02-04,1.1105,07:00,0.859
0.71,2014:Q2,2013-11-05,0.7159,07:00,0.678
0.61,2014:Q1,2013-08-06,0.6104,07:00,0.494
0.5,2013:Q4,2013-05-29,0.5025,07:00,0.381
0.64,2013:Q3,2013-02-12,0.6401,07:00,0.412
0.49,2013:Q2,2012-11-13,0.49,07:30,0.402
0.34,2013:Q1,2012-08-14,0.3405,07:00,0.203
0.2114,2012:Q4,2012-06-12,0.2098,07:00,0.156
0.2403,2012:Q3,2012-02-14,0.2295,07:00,0.106
