Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.27,2015:Q1,2015-04-29,0.2678,07:25,0.263
0.46,2014:Q4,2015-01-26,0.5374,05:55,0.444
0.63,2014:Q3,2014-10-28,0.6309,07:25,0.536
0.53,2014:Q2,2014-07-30,0.5884,07:25,0.501
0.23,2014:Q1,2014-04-30,0.2748,07:25,0.231
0.29,2013:Q4,2014-01-29,0.2771,07:25,0.236
0.49,2013:Q3,2013-10-29,0.3643,07:25,0.497
0.37,2013:Q2,2013-07-30,0.2708,07:25,0.275
0.16,2013:Q1,2013-04-30,0.1312,07:25,0.235
0.07,2012:Q4,2013-01-30,-0.1002,07:30,0.181
0.39,2012:Q3,2012-10-23,0.3913,07:25,0.385
0.46,2012:Q2,2012-07-25,0.4626,07:15,0.386
0.34,2012:Q1,2012-04-25,0.3528,07:25,0.236
0.26,2011:Q4,2012-01-25,0.0482,07:30,0.255
0.7,2011:Q3,2011-10-26,0.5129,07:05,0.644
0.54,2011:Q2,2011-07-27,0.4324,07:25,0.537
0.43,2011:Q1,2011-04-27,0.4369,07:25,0.239
0.41,2010:Q4,2011-01-26,0.4514,07:15,0.39
0.63,2010:Q3,2010-10-27,0.6317,07:30,0.545
0.35,2010:Q2,2010-07-28,0.3627,06:50,0.327
0.11,2010:Q1,2010-04-28,0.1284,07:25,-0.003
0.22,2009:Q4,2010-01-27,0.2227,07:30,0.232
