Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.52,2017:Q4,2018-01-31,0.1114,16:10,0.095
0.4332,2017:Q3,2017-10-25,0.0884,16:14,0.087
3.2707,2017:Q2,2017-07-26,0.2097,16:06,0.094
0.0916,2017:Q1,2017-04-26,0.0914,16:32,0.06
0.1212,2016:Q4,2017-01-25,0.0996,16:09,0.068
0.3434,2016:Q3,2016-10-26,0.0922,16:13,0.075
0.3398,2016:Q2,2016-07-27,0.3228,16:14,0.068
0.1087,2016:Q1,2016-04-27,0.1383,16:11,0.033
0.1292,2015:Q4,2016-01-27,0.1013,16:12,0.04
0.228,2015:Q3,2015-10-28,0.2267,16:13,0.053
0.4124,2015:Q2,2015-07-29,0.4095,17:55,0.018
0.11,2015:Q1,2015-04-29,0.11,16:08,0.0
0.11,2014:Q4,2015-01-28,0.0971,16:15,0.003
0.2,2014:Q3,2014-10-29,0.2074,16:08,-0.017
0.38,2014:Q2,2014-07-30,0.3679,16:07,-0.03
0.01,2014:Q1,2014-04-30,0.0,16:08,-0.063
0.12,2013:Q4,2014-01-29,0.1417,16:16,-0.05
-0.05,2013:Q3,2013-10-30,-0.05,16:11,-0.06
-0.06,2013:Q2,2013-07-31,-0.0585,16:09,-0.075
0.06,2013:Q1,2013-04-24,0.06,16:46,-0.08
-0.12,2012:Q4,2013-01-30,-0.13,16:37,-0.011
-0.12,2012:Q3,2012-10-31,-0.11,16:11,-0.07
-0.12,2012:Q2,2012-07-26,-0.12,08:02,-0.12
-0.16,2012:Q1,2012-04-25,-0.16,16:48,-0.057
-0.12,2011:Q4,2012-01-25,-0.118,18:09,-0.1
-0.14,2011:Q3,2011-10-26,-0.13,16:36,-0.045
-0.13,2011:Q2,2011-07-27,-0.11,16:29,-0.04
0.14,2011:Q1,2011-04-27,0.16,16:29,-0.025
0.0,2010:Q4,2011-01-26,0.006,16:29,-0.055
-0.13,2010:Q3,2010-10-27,0.0879,16:30,0.01
-0.1,2010:Q2,2010-07-28,-0.1054,16:31,-0.04
0.11,2010:Q1,2010-04-28,-0.1184,16:30,-0.03
-0.02,2009:Q4,2010-01-27,-0.0292,16:35,0.018
