Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.16,2017:Q4,2018-02-01,1.1591,06:49,1.079
1.91,2017:Q3,2017-10-26,1.91,06:44,1.835
1.23,2017:Q2,2017-07-27,1.23,06:52,1.444
0.68,2017:Q1,2017-04-25,0.68,06:45,0.599
0.81,2016:Q4,2017-01-31,0.81,06:54,0.76
1.24,2016:Q3,2016-10-25,1.33,Bef-mkt,0.926
1.07,2016:Q2,2016-07-26,1.8491,07:02,0.993
0.6,2016:Q1,2016-05-03,1.05,07:06,0.657
1.79,2015:Q4,2016-01-28,0.62,07:01,1.464
2.79,2015:Q3,2015-10-28,2.79,07:10,2.664
2.66,2015:Q2,2015-07-30,2.66,07:29,2.42
1.87,2015:Q1,2015-04-28,1.87,07:33,1.684
1.83,2014:Q4,2015-01-29,1.4777,07:37,1.328
2.01,2014:Q3,2014-11-04,1.4996,07:35,1.574
1.22,2014:Q2,2014-07-30,1.4196,07:46,1.199
1.54,2014:Q1,2014-04-29,1.54,07:52,1.394
1.78,2013:Q4,2014-01-29,1.7888,07:51,1.573
0.57,2013:Q3,2013-10-29,0.7775,07:49,0.43
0.96,2013:Q2,2013-07-23,0.84,07:48,0.961
1.18,2013:Q1,2013-04-30,1.1227,07:43,0.994
1.88,2012:Q4,2013-01-29,1.9942,07:46,1.199
1.9,2012:Q3,2012-10-30,2.1161,07:51,1.792
1.5,2012:Q2,2012-07-31,0.8172,07:42,1.43
0.31,2012:Q1,2012-05-01,0.1467,07:48,0.281
-0.21,2011:Q4,2012-01-31,0.0742,07:56,-0.185
2.11,2011:Q3,2011-11-01,2.0163,07:45,1.952
1.3,2011:Q2,2011-07-26,1.3668,07:45,1.446
1.0,2011:Q1,2011-04-26,0.5283,07:45,0.289
0.4,2010:Q4,2011-01-26,0.4776,07:00,0.341
0.46,2010:Q3,2010-10-26,0.5083,07:54,0.458
0.93,2010:Q2,2010-07-27,0.9819,07:44,0.718
-0.2,2010:Q1,2010-04-27,-0.1214,07:55,-0.278
-0.28,2009:Q4,2010-01-27,-0.2866,07:45,-0.448
