Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.28,2017:Q4,2018-01-16,1.2713,06:43,1.229
1.2655,2017:Q3,2017-10-17,1.2857,06:40,1.212
1.15,2017:Q2,2017-07-18,1.1808,06:36,1.079
1.02,2017:Q1,2017-04-18,1.0083,06:40,0.96
0.997,2016:Q4,2017-01-17,0.9955,06:40,0.938
0.92,2016:Q3,2016-10-18,0.9139,06:45,0.777
0.77,2016:Q2,2016-07-19,0.7746,06:40,0.692
0.34,2016:Q1,2016-04-19,0.34,06:40,0.433
0.71,2015:Q4,2016-01-19,0.64,06:40,0.69
0.74,2015:Q3,2015-10-16,0.7292,06:40,0.697
0.73,2015:Q2,2015-07-17,0.6229,06:40,0.745
0.73,2015:Q1,2015-04-17,0.7336,06:40,0.729
0.82,2014:Q4,2015-01-16,0.8,06:40,0.77
0.79,2014:Q3,2014-10-17,0.7216,06:40,0.794
0.8,2014:Q2,2014-07-15,0.8105,06:40,0.762
0.73,2014:Q1,2014-04-15,0.7404,06:40,0.721
0.77,2013:Q4,2014-01-17,0.7993,06:40,0.743
0.78,2013:Q3,2013-10-16,0.7661,06:40,0.708
0.76,2013:Q2,2013-07-16,0.7635,06:40,0.7
0.7,2013:Q1,2013-04-16,0.7104,06:40,0.678
0.68,2012:Q4,2013-01-16,0.6853,06:41,0.649
0.7,2012:Q3,2012-10-17,0.704,06:40,0.66
0.76,2012:Q2,2012-07-17,0.7536,06:40,0.623
0.66,2012:Q1,2012-04-17,0.6965,06:40,0.561
0.63,2011:Q4,2012-01-20,0.6056,06:40,0.513
0.62,2011:Q3,2011-10-19,0.644,06:40,0.531
0.57,2011:Q2,2011-07-19,0.5665,06:45,0.538
0.58,2011:Q1,2011-04-19,0.5811,07:04,0.476
0.56,2010:Q4,2011-01-18,0.581,06:45,0.31
0.34,2010:Q3,2010-10-20,0.3373,06:40,0.406
0.4,2010:Q2,2010-07-21,0.3973,06:40,0.23
-0.56,2010:Q1,2010-04-21,-0.1716,07:03,-0.535
-0.28,2009:Q4,2010-01-21,-0.3971,07:25,-0.499
