Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.97,2017:Q3,2017-10-26,0.97,06:00,0.922
0.4464,2017:Q2,2017-07-27,0.45,06:00,0.419
0.4703,2017:Q1,2017-04-27,0.47,06:00,0.486
0.45,2016:Q4,2017-02-02,0.45,06:00,0.437
0.9,2016:Q3,2016-10-27,0.9,06:00,0.869
0.39,2016:Q2,2016-08-03,0.39,06:00,0.404
0.47,2016:Q1,2016-05-09,0.47,06:00,0.465
0.41,2015:Q4,2016-01-28,0.41,06:00,0.402
0.84,2015:Q3,2015-10-29,0.84,06:01,0.803
0.39,2015:Q2,2015-07-30,0.39,06:00,0.413
0.46,2015:Q1,2015-04-30,0.456,06:00,0.493
0.39,2014:Q4,2015-01-29,0.39,06:00,0.344
0.73,2014:Q3,2014-10-30,0.73,06:00,0.755
0.39,2014:Q2,2014-07-31,0.39,06:00,0.405
0.52,2014:Q1,2014-05-01,0.52,07:00,0.503
0.3,2013:Q4,2014-01-30,0.3,06:00,0.287
0.77,2013:Q3,2013-10-24,0.7296,06:00,0.771
0.4,2013:Q2,2013-08-01,0.3955,07:00,0.392
0.48,2013:Q1,2013-05-02,0.48,07:00,0.449
0.29,2012:Q4,2013-01-31,0.29,07:00,0.275
0.78,2012:Q3,2012-10-25,0.8101,07:00,0.728
0.38,2012:Q2,2012-08-02,0.3754,07:00,0.355
0.38,2012:Q1,2012-04-26,0.3771,07:00,0.365
0.29,2011:Q4,2012-02-02,0.29,07:00,0.3
0.69,2011:Q3,2011-10-27,0.69,07:00,0.655
0.33,2011:Q2,2011-07-28,0.33,07:00,0.315
0.42,2011:Q1,2011-04-28,0.4185,07:00,0.421
0.29,2010:Q4,2011-01-27,0.29,07:00,0.309
0.62,2010:Q3,2010-10-28,0.67,07:00,0.548
0.29,2010:Q2,2010-07-29,0.29,07:00,0.275
0.42,2010:Q1,2010-04-29,0.3605,07:00,0.407
0.38,2009:Q4,2010-01-28,0.37,07:00,0.368
