Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.1,2017:Q3,2017-11-08,0.84,16:02,1.139
1.15,2017:Q2,2017-08-03,0.8851,16:02,1.128
1.09,2017:Q1,2017-05-04,0.8251,16:02,1.031
1.0,2016:Q4,2017-02-15,0.6263,16:02,0.978
1.24,2016:Q3,2016-10-27,0.9513,16:02,1.169
1.18,2016:Q2,2016-07-28,0.763,16:03,1.18
1.11,2016:Q1,2016-04-28,0.9218,16:02,1.143
1.11,2015:Q4,2016-02-04,1.0573,16:02,1.077
1.08,2015:Q3,2015-10-22,1.0848,16:02,1.185
1.14,2015:Q2,2015-07-23,1.1326,16:06,1.141
1.08,2015:Q1,2015-04-23,1.08,16:02,1.096
1.12,2014:Q4,2015-02-05,1.1174,16:02,1.118
1.08,2014:Q3,2014-10-23,1.07,16:02,1.058
1.03,2014:Q2,2014-07-24,1.033,16:02,1.028
1.04,2014:Q1,2014-04-24,1.04,16:02,0.987
0.99,2013:Q4,2014-02-05,0.9632,16:02,0.963
0.96,2013:Q3,2013-10-23,0.9477,16:02,0.935
0.93,2013:Q2,2013-07-24,0.9308,16:02,0.909
0.88,2013:Q1,2013-04-24,0.8808,16:02,0.884
0.88,2012:Q4,2013-02-06,0.87,16:02,0.857
0.84,2012:Q3,2012-10-24,0.84,16:02,0.823
0.81,2012:Q2,2012-07-25,0.81,16:02,0.799
0.78,2012:Q1,2012-04-25,0.7806,16:02,0.759
0.76,2011:Q4,2012-02-02,0.7406,16:02,0.735
0.71,2011:Q3,2011-10-26,0.7278,16:02,0.698
0.69,2011:Q2,2011-07-27,0.6798,16:03,0.689
0.68,2011:Q1,2011-04-27,0.68,16:03,0.653
0.69,2010:Q4,2011-02-03,0.6532,16:02,0.638
0.67,2010:Q3,2010-10-27,0.69,16:05,0.628
0.62,2010:Q2,2010-07-28,0.62,16:02,0.598
0.58,2010:Q1,2010-04-28,0.5796,16:02,0.553
0.55,2009:Q4,2010-02-04,0.5478,16:03,0.546
