Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.8,2018:Q1,2017-12-14,0.4531,16:02,0.781
0.64,2017:Q4,2017-09-27,0.5129,16:02,0.613
0.31,2017:Q3,2017-06-14,0.1609,16:02,0.289
0.48,2017:Q2,2017-03-15,0.3558,16:02,0.464
0.69,2017:Q1,2016-12-15,0.651,16:02,0.642
0.28,2016:Q4,2016-09-21,0.2147,16:02,0.249
0.17,2016:Q3,2016-06-15,0.0553,16:03,0.155
0.57,2016:Q2,2016-03-16,0.4231,16:02,0.596
0.85,2016:Q1,2015-12-16,0.6868,16:02,0.8
0.53,2015:Q4,2015-09-24,0.4449,16:02,0.451
0.49,2015:Q3,2015-06-17,0.3577,16:02,0.493
0.5,2015:Q2,2015-03-18,0.3936,16:02,0.446
0.55,2015:Q1,2014-12-17,0.4605,16:02,0.47
0.05,2014:Q4,2014-09-24,0.0028,16:02,0.006
-0.06,2014:Q3,2014-06-18,-0.1754,16:02,-0.101
0.1,2014:Q2,2014-03-19,-0.0127,16:02,0.112
0.51,2014:Q1,2013-12-17,0.5317,16:02,0.543
0.56,2013:Q4,2013-09-25,0.4819,16:02,0.538
0.56,2013:Q3,2013-06-19,0.391,16:02,0.542
0.53,2013:Q2,2013-03-20,0.37,16:02,0.537
0.61,2013:Q1,2012-12-19,0.51,16:02,0.565
0.54,2012:Q4,2012-09-25,0.4178,16:02,0.583
0.64,2012:Q3,2012-06-19,0.528,16:02,0.64
0.58,2012:Q2,2012-03-20,0.46,16:03,0.577
0.65,2012:Q1,2011-12-20,0.54,16:02,0.654
0.62,2011:Q4,2011-09-27,0.52,16:02,0.558
0.58,2011:Q3,2011-06-21,0.47,16:02,0.569
0.54,2011:Q2,2011-03-22,0.4208,16:02,0.512
0.61,2011:Q1,2010-12-20,0.492,16:02,0.551
0.52,2010:Q4,2010-09-27,0.3099,17:26,0.482
0.4,2010:Q3,2010-06-22,0.2489,16:02,0.338
0.29,2010:Q2,2010-03-23,0.1441,16:02,0.274
