Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.14,2017:Q4,2018-02-01,1.1329,08:03,1.12
1.34,2017:Q3,2017-10-31,1.34,08:03,1.232
1.1,2017:Q2,2017-07-27,1.1,08:02,1.044
1.01,2017:Q1,2017-05-02,1.0092,08:02,0.947
0.86,2016:Q4,2017-01-31,0.8648,08:00,0.854
1.08,2016:Q3,2016-10-28,1.08,08:00,0.98
0.96,2016:Q2,2016-07-28,0.9608,08:00,0.902
0.86,2016:Q1,2016-04-28,0.86,07:58,0.85
0.79,2015:Q4,2016-01-29,0.82,07:59,0.695
0.91,2015:Q3,2015-10-29,0.9241,07:55,0.875
0.85,2015:Q2,2015-07-29,0.8781,08:00,0.853
0.89,2015:Q1,2015-04-29,0.9086,08:00,0.801
0.69,2014:Q4,2015-01-30,0.7689,08:00,0.674
0.87,2014:Q3,2014-10-30,0.89,08:00,0.782
0.8,2014:Q2,2014-07-31,0.8,08:00,0.768
0.73,2014:Q1,2014-05-01,0.73,07:30,0.719
0.57,2013:Q4,2014-01-31,0.5668,08:00,0.6
0.727,2013:Q3,2013-10-31,0.73,08:00,0.695
0.696,2013:Q2,2013-07-31,0.7,08:00,0.629
0.623,2013:Q1,2013-05-01,0.62,08:00,0.617
0.486,2012:Q4,2013-01-31,0.485,08:00,0.482
0.617,2012:Q3,2012-10-31,0.6176,08:30,0.595
0.565,2012:Q2,2012-08-01,0.5659,08:00,0.558
0.536,2012:Q1,2012-05-02,0.537,07:59,0.53
0.403,2011:Q4,2012-02-02,0.4042,08:00,0.392
0.563,2011:Q3,2011-11-02,0.5604,08:00,0.483
0.476,2011:Q2,2011-08-03,0.4765,08:02,0.423
0.429,2011:Q1,2011-05-03,0.429,08:00,0.41
0.318,2010:Q4,2011-02-03,0.318,08:11,0.306
0.394,2010:Q3,2010-11-02,0.3935,08:03,0.354
0.349,2010:Q2,2010-08-03,0.349,07:58,0.335
0.346,2010:Q1,2010-05-04,0.346,08:02,0.316
0.243,2009:Q4,2010-02-04,0.2447,08:07,0.248
