Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.09,2018:Q1,2017-11-06,0.8026,06:45,1.001
1.31,2017:Q4,2017-08-02,1.0602,07:00,1.244
1.53,2017:Q3,2017-05-01,1.3366,07:00,1.458
1.34,2017:Q2,2017-02-07,1.1382,07:00,1.229
1.24,2017:Q1,2016-10-31,1.0272,07:00,1.206
1.14,2016:Q4,2016-08-02,0.9796,07:00,1.13
1.43,2016:Q3,2016-04-28,1.1872,07:00,1.325
1.3,2016:Q2,2016-02-01,1.0285,07:00,1.257
1.38,2016:Q1,2015-11-02,1.1612,07:00,1.103
1.0,2015:Q4,2015-07-30,1.0001,07:00,0.986
1.19,2015:Q3,2015-04-30,1.1809,07:00,1.157
1.2,2015:Q2,2015-01-29,1.1039,07:00,1.101
1.0,2015:Q1,2014-10-30,0.9976,07:00,0.959
0.83,2014:Q4,2014-08-04,0.8229,07:00,0.808
1.01,2014:Q3,2014-05-01,0.9215,07:00,1.006
0.9,2014:Q2,2014-01-30,0.8131,07:00,0.841
1.1,2014:Q1,2013-10-31,1.0191,07:00,0.853
0.79,2013:Q4,2013-08-01,0.7111,07:00,0.769
1.2,2013:Q3,2013-05-02,1.1449,07:00,0.955
0.93,2013:Q2,2013-02-05,0.8848,07:00,0.858
0.81,2013:Q1,2012-10-30,0.7784,07:00,0.794
0.73,2012:Q4,2012-08-02,0.7019,07:00,0.723
0.94,2012:Q3,2012-05-03,0.8984,07:00,0.877
0.81,2012:Q2,2012-02-02,0.7715,07:00,0.761
0.73,2012:Q1,2011-10-27,0.7029,07:00,0.718
0.59,2011:Q4,2011-08-04,0.5808,07:00,0.583
0.75,2011:Q3,2011-04-28,0.7562,07:00,0.692
0.69,2011:Q2,2011-02-03,0.689,07:00,0.612
0.64,2011:Q1,2010-10-28,0.6425,07:00,0.531
0.5,2010:Q4,2010-08-05,0.5052,07:00,0.489
0.61,2010:Q3,2010-04-29,0.612,07:00,0.574
0.57,2010:Q2,2010-01-28,0.5746,07:00,0.457
