Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.09,2017:Q4,2018-01-23,0.34,16:01,1.085
1.26,2017:Q3,2017-10-24,1.26,16:01,1.118
1.03,2017:Q2,2017-07-25,1.03,16:01,0.953
0.89,2017:Q1,2017-04-25,0.97,16:30,0.828
1.02,2016:Q4,2017-01-24,1.02,16:30,0.812
0.94,2016:Q3,2016-10-26,0.98,16:30,0.861
0.76,2016:Q2,2016-07-25,0.79,16:30,0.725
0.65,2016:Q1,2016-04-27,0.69,16:30,0.619
0.71,2015:Q4,2016-01-27,0.8,16:30,0.693
0.76,2015:Q3,2015-10-21,0.76,16:30,0.674
0.65,2015:Q2,2015-07-22,0.65,16:30,0.654
0.61,2015:Q1,2015-04-22,0.6098,16:30,0.624
0.69,2014:Q4,2015-01-26,0.76,16:30,0.692
0.76,2014:Q3,2014-10-20,0.76,16:30,0.713
0.62,2014:Q2,2014-07-21,0.62,16:30,0.588
0.42,2014:Q1,2014-04-23,0.44,16:30,0.406
0.46,2013:Q4,2014-01-21,0.46,16:30,0.464
0.56,2013:Q3,2013-10-21,0.56,16:30,0.531
0.42,2013:Q2,2013-07-22,0.58,16:30,0.412
0.32,2013:Q1,2013-04-22,0.3161,16:30,0.304
0.23,2012:Q4,2013-01-22,0.23,16:30,0.073
0.45,2012:Q3,2012-10-22,0.67,16:30,0.399
0.38,2012:Q2,2012-07-23,0.38,16:30,0.341
0.22,2012:Q1,2012-04-23,0.22,16:30,0.173
0.25,2011:Q4,2012-01-23,0.25,16:30,0.228
0.51,2011:Q3,2011-10-24,0.51,16:30,0.572
0.56,2011:Q2,2011-07-25,0.56,16:30,0.533
0.55,2011:Q1,2011-04-18,0.55,16:30,0.582
0.78,2010:Q4,2011-01-24,0.78,16:30,0.634
0.71,2010:Q3,2010-10-25,0.71,16:30,0.69
0.62,2010:Q2,2010-07-19,0.62,16:30,0.626
0.52,2010:Q1,2010-04-26,0.52,16:32,0.506
0.52,2009:Q4,2010-01-25,0.52,16:30,0.495
