Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.86,2017:Q4,2018-01-23,0.8546,07:00,0.884
0.98,2017:Q3,2017-10-19,0.978,07:30,0.975
0.96,2017:Q2,2017-07-27,0.9564,06:30,0.96
0.95,2017:Q1,2017-04-20,0.9464,07:30,0.962
0.86,2016:Q4,2017-01-24,0.859,07:00,0.894
1.01,2016:Q3,2016-10-20,0.9075,07:30,0.985
0.94,2016:Q2,2016-07-26,0.9421,07:00,0.921
1.06,2016:Q1,2016-04-21,0.9545,07:25,1.056
0.89,2015:Q4,2016-01-21,0.8813,07:00,0.883
1.04,2015:Q3,2015-10-20,1.04,07:30,1.022
1.04,2015:Q2,2015-07-21,1.04,07:30,1.008
1.02,2015:Q1,2015-04-21,1.02,07:30,0.95
0.71,2014:Q4,2015-01-22,0.71,07:00,0.718
0.89,2014:Q3,2014-10-21,0.89,07:30,0.899
0.91,2014:Q2,2014-07-22,0.9055,06:30,0.897
0.91,2014:Q1,2014-04-24,0.843,07:30,0.869
0.66,2013:Q4,2014-01-21,0.6609,07:30,0.651
0.77,2013:Q3,2013-10-17,0.7688,07:30,0.739
0.73,2013:Q2,2013-07-18,0.73,07:30,0.724
0.68,2013:Q1,2013-04-18,0.68,07:30,0.655
0.38,2012:Q4,2013-01-22,0.3198,06:30,0.498
0.64,2012:Q3,2012-10-18,0.6378,03:21,0.64
0.64,2012:Q2,2012-07-19,0.64,07:30,0.637
0.59,2012:Q1,2012-04-19,0.59,07:30,0.575
0.52,2011:Q4,2012-01-24,0.5157,07:30,0.526
0.56,2011:Q3,2011-10-21,0.5567,07:30,0.552
0.57,2011:Q2,2011-07-22,0.57,07:18,0.547
0.51,2011:Q1,2011-04-21,0.51,07:25,0.502
0.54,2010:Q4,2011-01-25,0.4452,06:30,0.546
0.56,2010:Q3,2010-10-22,0.5665,07:25,0.542
0.58,2010:Q2,2010-07-23,0.5454,07:25,0.559
0.56,2010:Q1,2010-04-22,0.4819,07:25,0.559
0.54,2009:Q4,2010-01-26,0.4586,07:25,0.542
