Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
2.15,2017:Q4,2018-02-01,3.75,16:01,1.834
0.52,2017:Q3,2017-10-26,0.52,16:01,0.037
0.4,2017:Q2,2017-07-27,0.4,16:01,1.424
1.48,2017:Q1,2017-04-27,1.48,16:01,1.082
1.54,2016:Q4,2017-02-02,1.54,16:01,1.365
0.52,2016:Q3,2016-10-27,0.52,16:01,0.764
1.78,2016:Q2,2016-07-28,1.78,16:01,1.114
1.07,2016:Q1,2016-04-28,1.07,16:01,0.568
1.0,2015:Q4,2016-01-28,1.0,16:01,1.549
0.17,2015:Q3,2015-10-22,0.17,16:01,-0.136
0.19,2015:Q2,2015-07-23,0.19,16:09,-0.135
-0.12,2015:Q1,2015-04-23,-0.12,16:01,-0.135
0.45,2014:Q4,2015-01-29,0.45,16:01,0.183
-0.95,2014:Q3,2014-10-23,-0.95,16:01,-0.755
-0.27,2014:Q2,2014-07-24,-0.27,16:18,-0.15
0.23,2014:Q1,2014-04-24,0.23,16:05,0.228
0.51,2013:Q4,2014-01-30,0.51,16:05,0.694
-0.09,2013:Q3,2013-10-24,-0.09,16:05,-0.092
-0.02,2013:Q2,2013-07-25,-0.02,16:01,0.059
0.18,2013:Q1,2013-04-25,0.18,16:00,0.095
0.21,2012:Q4,2013-01-29,0.21,16:00,0.277
-0.6,2012:Q3,2012-10-25,-0.6,16:00,-0.082
0.01,2012:Q2,2012-07-26,0.01,16:00,0.025
0.28,2012:Q1,2012-04-26,0.28,16:30,0.07
0.38,2011:Q4,2012-01-31,0.38,16:01,0.163
0.14,2011:Q3,2011-10-25,0.14,16:05,0.243
0.41,2011:Q2,2011-07-26,0.41,16:02,0.341
0.44,2011:Q1,2011-04-26,0.44,16:07,0.609
0.91,2010:Q4,2011-01-27,0.91,16:06,0.882
0.51,2010:Q3,2010-10-21,0.51,16:02,0.478
0.45,2010:Q2,2010-07-22,0.45,16:10,0.536
0.66,2010:Q1,2010-04-22,0.66,16:01,0.608
0.85,2009:Q4,2010-01-28,0.85,16:08,0.723
