Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.3295,2017:Q3,2017-10-24,0.8442,16:05,1.627
2.32,2017:Q2,2017-07-25,2.3113,16:05,2.177
1.5986,2017:Q1,2017-04-25,1.6822,16:10,1.286
0.5508,2016:Q4,2017-02-02,0.5912,16:05,0.559
0.7874,2016:Q3,2016-10-25,0.6098,16:10,1.554
0.8724,2016:Q2,2016-07-21,0.9406,16:10,0.909
-0.8842,2016:Q1,2016-04-26,-0.836,16:30,-1.052
2.4998,2015:Q4,2016-02-02,2.2831,16:30,2.03
4.59,2015:Q3,2015-10-20,4.6344,16:10,4.62
4.45,2015:Q2,2015-07-21,4.4786,16:01,4.43
3.88,2015:Q1,2015-04-21,3.9664,16:01,3.651
3.84,2014:Q4,2015-02-03,3.8855,16:01,3.788
4.15,2014:Q3,2014-10-20,4.1831,16:00,3.833
3.5,2014:Q2,2014-07-21,3.5331,16:02,3.088
2.64,2014:Q1,2014-04-17,2.6722,08:00,2.872
2.53,2013:Q4,2014-01-30,2.5632,16:02,2.521
2.66,2013:Q3,2013-10-17,2.71,16:02,2.78
2.82,2013:Q2,2013-07-18,2.8492,16:04,2.813
2.45,2013:Q1,2013-04-18,2.4779,16:02,2.13
1.95,2012:Q4,2013-02-05,1.9686,16:01,1.954
2.27,2012:Q3,2012-10-18,2.2986,16:01,2.294
2.56,2012:Q2,2012-07-19,2.59,16:01,2.299
1.97,2012:Q1,2012-04-19,1.9955,16:01,1.928
1.81,2011:Q4,2012-02-01,1.8405,16:01,1.83
1.9,2011:Q3,2011-10-20,1.9261,16:01,1.852
1.59,2011:Q2,2011-07-19,1.6182,16:01,1.673
1.46,2011:Q1,2011-04-20,1.494,16:00,1.432
1.47,2010:Q4,2011-02-10,1.5111,16:01,1.297
1.52,2010:Q3,2010-10-21,1.5511,16:01,1.305
1.49,2010:Q2,2010-07-22,1.4909,16:01,1.397
1.22,2010:Q1,2010-04-21,1.2159,16:00,0.954
1.01,2009:Q4,2010-02-11,1.0145,16:00,0.822
