Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
-0.12,2018:Q3,2017-11-28,-0.5516,16:01,-0.13
-0.11,2018:Q2,2017-08-24,-0.5807,16:01,-0.152
-0.16,2018:Q1,2017-05-18,-0.6487,16:01,-0.232
-0.28,2017:Q4,2017-03-02,-0.7872,16:01,-0.338
-0.18,2017:Q3,2016-11-29,-0.6643,16:01,-0.24
0.05,2017:Q2,2016-08-25,-0.2874,16:01,-0.134
-0.1,2017:Q1,2016-05-19,-0.4471,16:01,-0.138
0.21,2016:Q4,2016-02-25,-0.1792,16:02,0.116
0.14,2016:Q3,2015-11-19,-0.1886,16:01,0.077
0.19,2016:Q2,2015-08-27,-0.1611,16:01,0.173
0.3,2016:Q1,2015-05-19,0.0634,16:01,0.282
0.25,2015:Q4,2015-02-26,0.0605,16:01,0.244
0.25,2015:Q3,2014-11-20,0.0297,16:01,0.223
0.35,2015:Q2,2014-08-14,0.1325,16:01,0.285
0.32,2015:Q1,2014-05-15,0.1301,16:01,0.214
0.4,2014:Q4,2014-02-26,0.2185,16:01,0.339
0.41,2014:Q3,2013-11-21,0.2501,16:01,0.389
0.45,2014:Q2,2013-08-22,0.2813,16:01,0.42
0.42,2014:Q1,2013-05-16,0.2426,16:01,0.446
0.53,2013:Q4,2013-02-25,0.3029,16:01,0.493
0.47,2013:Q3,2012-11-15,0.1978,16:01,0.433
0.48,2013:Q2,2012-08-23,0.3085,16:04,0.49
0.47,2013:Q1,2012-05-17,0.3131,16:02,0.473
0.46,2012:Q4,2012-02-23,0.3126,16:02,0.446
0.44,2012:Q3,2011-11-15,0.3018,16:02,0.406
0.44,2012:Q2,2011-08-18,0.2999,16:02,0.407
0.4,2012:Q1,2011-05-19,0.2727,16:03,0.372
0.35,2011:Q4,2011-02-24,0.2457,16:05,0.333
0.32,2011:Q3,2010-11-18,0.23,16:01,0.323
0.36,2011:Q2,2010-08-12,0.2564,16:04,0.274
0.29,2011:Q1,2010-05-19,0.1806,16:03,0.225
0.3,2010:Q4,2010-02-23,0.1953,16:02,0.232
