Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.18,2017:Q3,2017-11-01,0.1896,16:15,0.112
0.15,2017:Q2,2017-08-02,0.6176,16:18,0.089
0.15,2017:Q1,2017-05-04,0.161,06:58,0.073
-0.13,2016:Q4,2017-02-09,0.0764,06:56,-0.024
-0.15,2016:Q3,2016-11-01,-0.1543,07:00,-0.113
-0.18,2016:Q2,2016-08-03,-0.18,07:00,-0.18
-0.56,2016:Q1,2016-05-05,-0.4624,06:58,-0.405
-0.17,2015:Q4,2016-02-04,-0.1376,07:00,-0.126
0.03,2015:Q3,2015-10-28,0.1328,07:00,-0.009
0.21,2015:Q2,2015-07-30,0.2104,07:00,0.225
0.04,2015:Q1,2015-05-06,0.0396,07:00,0.041
0.72,2014:Q4,2015-01-29,-0.2613,07:00,0.678
1.58,2014:Q3,2014-10-23,1.4057,07:00,1.587
1.79,2014:Q2,2014-07-31,0.937,07:00,1.763
1.75,2014:Q1,2014-05-05,1.43,07:00,1.702
1.72,2013:Q4,2014-01-30,1.5579,07:00,1.669
1.97,2013:Q3,2013-10-29,1.97,07:00,1.899
1.58,2013:Q2,2013-07-30,1.5767,07:00,1.6
1.69,2013:Q1,2013-04-25,1.69,07:30,1.537
1.83,2012:Q4,2013-01-31,1.828,07:30,1.658
1.7,2012:Q3,2012-10-25,1.7,07:30,1.617
1.64,2012:Q2,2012-07-26,1.64,07:30,1.605
1.92,2012:Q1,2012-04-26,1.9192,07:30,1.921
2.02,2011:Q4,2012-01-25,2.0248,07:30,1.961
2.18,2011:Q3,2011-10-27,2.18,07:30,1.956
2.23,2011:Q2,2011-07-26,2.23,07:30,2.183
1.96,2011:Q1,2011-04-28,1.8614,07:30,1.786
1.58,2010:Q4,2011-01-26,1.6823,07:35,1.529
1.47,2010:Q3,2010-10-19,1.473,07:35,1.359
1.31,2010:Q2,2010-07-27,1.3248,07:35,1.355
1.32,2010:Q1,2010-04-29,1.3492,07:35,1.374
1.3,2009:Q4,2010-01-28,1.4864,07:30,1.243
