Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.33,2017:Q4,2018-01-31,1.4009,06:45,1.249
1.26,2017:Q3,2017-10-25,1.2578,06:45,1.211
1.31,2017:Q2,2017-07-25,1.3077,06:45,1.209
1.11,2017:Q1,2017-04-26,1.1111,06:45,1.045
0.99,2016:Q4,2017-02-01,0.9997,06:45,0.933
1.01,2016:Q3,2016-10-26,1.0076,06:45,0.997
1.09,2016:Q2,2016-07-26,1.0862,06:45,1.014
0.94,2016:Q1,2016-04-27,0.936,06:45,0.861
0.85,2015:Q4,2016-02-03,0.8445,06:45,0.781
0.87,2015:Q3,2015-10-29,0.87,06:45,0.844
0.91,2015:Q2,2015-07-29,0.9104,08:30,0.879
0.81,2015:Q1,2015-04-29,0.8806,08:30,0.694
0.9,2014:Q4,2015-02-02,0.852,08:30,0.804
0.77,2014:Q3,2014-10-24,0.6933,08:30,0.737
0.8,2014:Q2,2014-07-25,0.7188,08:30,0.794
0.65,2014:Q1,2014-04-23,0.7784,08:30,0.661
0.69,2013:Q4,2014-01-31,0.4744,08:30,0.681
0.69,2013:Q3,2013-10-25,0.7225,08:30,0.638
0.7,2013:Q2,2013-07-23,0.6981,08:30,0.703
0.59,2013:Q1,2013-04-24,0.7035,08:30,0.576
0.54,2012:Q4,2013-01-30,0.4572,07:35,0.486
0.57,2012:Q3,2012-10-24,0.35,08:30,0.448
0.56,2012:Q2,2012-07-24,0.47,08:30,0.539
0.45,2012:Q1,2012-04-25,0.42,08:30,0.443
0.36,2011:Q4,2012-01-31,0.3692,08:30,0.462
0.48,2011:Q3,2011-10-26,0.4404,08:30,0.583
0.78,2011:Q2,2011-07-26,0.5233,08:30,0.767
0.51,2011:Q1,2011-04-27,0.3761,08:30,0.469
0.98,2010:Q4,2011-02-02,0.9472,08:30,0.905
0.62,2010:Q3,2010-10-27,0.6637,08:30,0.611
0.94,2010:Q2,2010-07-28,0.8037,08:30,0.656
0.61,2010:Q1,2010-04-27,0.5809,08:31,0.466
0.44,2009:Q4,2010-01-29,0.6461,08:33,0.675
