Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.3,2017:Q4,2018-01-19,0.2758,06:40,0.293
0.3294,2017:Q3,2017-10-13,0.3644,06:38,0.304
0.2732,2017:Q2,2017-07-14,0.4079,06:36,0.261
0.2273,2017:Q1,2017-04-13,0.2292,06:36,0.231
0.235,2016:Q4,2017-01-13,0.2421,06:37,0.254
0.2533,2016:Q3,2016-10-14,0.2662,06:37,0.248
0.249,2016:Q2,2016-07-15,0.3137,06:37,0.228
0.2205,2016:Q1,2016-04-15,0.2198,06:37,0.198
0.2082,2015:Q4,2016-01-19,0.2523,06:37,0.208
0.2259,2015:Q3,2015-10-16,0.2412,06:30,0.216
0.22,2015:Q2,2015-07-17,0.2096,07:00,0.197
0.18,2015:Q1,2015-04-17,0.2047,07:20,0.175
0.2,2014:Q4,2015-01-23,0.1023,07:00,0.174
0.19,2014:Q3,2014-10-17,0.2898,07:00,0.166
0.19,2014:Q2,2014-07-18,0.1974,07:00,0.163
0.19,2014:Q1,2014-04-17,0.2175,07:00,0.142
0.21,2013:Q4,2014-01-17,0.3846,07:00,0.171
-0.45,2013:Q3,2013-10-18,-0.4511,07:00,0.187
0.17,2013:Q2,2013-07-19,0.1716,07:00,0.189
0.17,2013:Q1,2013-04-19,0.17,07:00,0.171
0.17,2012:Q4,2013-01-18,0.2137,07:00,0.179
0.17,2012:Q3,2012-10-19,0.1068,07:00,0.187
-0.5,2012:Q2,2012-07-20,-0.4989,06:55,-0.487
0.12,2012:Q1,2012-04-19,0.1195,07:00,0.133
0.13,2011:Q4,2012-01-20,0.1402,07:00,0.142
0.12,2011:Q3,2011-10-17,0.1025,07:00,0.16
0.15,2011:Q2,2011-07-15,0.0776,07:00,0.113
0.15,2011:Q1,2011-04-21,0.1824,07:00,0.038
-0.03,2010:Q4,2011-01-21,-0.1636,07:00,-0.012
0.0688,2010:Q3,2010-10-15,0.0711,07:00,-0.014
0.0,2010:Q2,2010-07-16,0.0214,07:00,-0.08
-0.1145,2010:Q1,2010-04-16,-0.0968,07:01,-0.149
-0.2937,2009:Q4,2010-01-19,-0.1398,07:00,-0.206
