Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
3.18,2018:Q2,2017-12-19,3.1746,16:18,2.885
2.51,2018:Q1,2017-09-19,2.5099,16:17,3.003
4.25,2017:Q4,2017-06-20,4.1854,16:17,3.875
2.35,2017:Q3,2017-03-21,2.3025,16:15,2.624
2.8,2017:Q2,2016-12-20,2.8804,16:19,2.908
2.9,2017:Q1,2016-09-20,2.8173,16:17,2.795
3.3,2016:Q4,2016-06-21,3.3317,16:15,3.284
2.51,2016:Q3,2016-03-16,1.84,16:15,2.337
2.58,2016:Q2,2015-12-16,2.5707,16:15,2.5
2.42,2016:Q1,2015-09-16,2.42,07:30,2.454
2.66,2015:Q4,2015-06-17,2.8092,07:30,2.685
2.01,2015:Q3,2015-03-18,2.18,07:30,1.878
2.14,2015:Q2,2014-12-17,2.31,07:30,2.247
2.1,2015:Q1,2014-09-17,2.26,07:30,1.963
2.46,2014:Q4,2014-06-18,2.49,07:30,2.358
1.23,2014:Q3,2014-03-19,1.23,07:30,1.461
1.57,2014:Q2,2013-12-18,1.75,07:30,1.642
1.53,2014:Q1,2013-09-18,1.53,07:30,1.496
2.13,2013:Q4,2013-06-19,2.13,07:30,1.954
1.23,2013:Q3,2013-03-20,1.2246,07:30,1.379
1.39,2013:Q2,2012-12-19,1.4168,07:30,1.406
1.45,2013:Q1,2012-09-18,1.4582,07:30,1.4
1.9905,2012:Q4,2012-06-19,1.995,07:30,1.919
1.55,2012:Q3,2012-03-22,1.55,07:30,1.348
1.57,2012:Q2,2011-12-15,1.57,07:30,1.525
1.46,2012:Q1,2011-09-22,1.46,07:30,1.444
1.7568,2011:Q4,2011-06-22,1.7541,07:45,1.718
0.8087,2011:Q3,2011-03-17,0.7718,07:45,0.815
1.1656,2011:Q2,2010-12-16,1.16,07:45,1.307
1.2,2011:Q1,2010-09-16,1.2,07:27,1.209
1.363,2010:Q4,2010-06-16,1.363,07:45,1.325
0.76,2010:Q3,2010-03-18,0.76,07:45,0.726
