Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.73,2017:Q3,2017-10-31,0.4406,16:15,0.881
0.85,2017:Q2,2017-08-07,0.5888,16:15,0.806
0.77,2017:Q1,2017-05-02,0.2643,16:05,0.774
1.15,2016:Q4,2017-02-28,0.5661,16:15,1.234
1.13,2016:Q3,2016-11-01,0.8474,16:05,1.124
1.1,2016:Q2,2016-08-02,0.7993,16:05,1.083
0.82,2016:Q1,2016-05-03,0.5454,16:05,0.782
1.07,2015:Q4,2016-02-24,0.8285,16:08,1.04
1.03,2015:Q3,2015-11-03,0.7501,16:05,0.935
0.97,2015:Q2,2015-08-04,0.7885,16:00,0.836
0.62,2015:Q1,2015-05-05,0.4112,16:00,0.565
0.77,2014:Q4,2015-02-25,0.5978,16:00,0.721
0.69,2014:Q3,2014-11-04,0.1997,16:00,0.638
0.63,2014:Q2,2014-07-31,0.5929,16:00,0.63
0.53,2014:Q1,2014-04-22,0.417,16:00,0.553
0.6,2013:Q4,2014-02-25,0.491,16:00,0.57
0.53,2013:Q3,2013-10-22,0.4997,16:30,0.528
0.58,2013:Q2,2013-07-23,0.5829,16:01,0.555
0.52,2013:Q1,2013-04-23,0.5151,16:00,0.517
0.49,2012:Q4,2013-02-25,0.4874,16:00,0.505
0.49,2012:Q3,2012-10-23,0.4916,16:01,0.485
0.51,2012:Q2,2012-07-24,0.51,16:00,0.499
0.5,2012:Q1,2012-04-24,0.5011,16:00,0.475
0.46,2011:Q4,2012-02-23,0.45,16:00,0.453
0.46,2011:Q3,2011-10-25,0.4509,16:00,0.43
0.41,2011:Q2,2011-07-21,0.4016,16:00,0.41
0.38,2011:Q1,2011-04-21,0.3762,16:00,0.378
0.44,2010:Q4,2011-02-24,0.426,16:00,0.424
0.42,2010:Q3,2010-10-21,0.4028,16:00,0.422
0.44,2010:Q2,2010-07-22,0.3997,16:00,0.423
0.42,2010:Q1,2010-04-22,0.4064,16:02,0.425
0.42,2009:Q4,2010-02-24,0.412,16:01,0.418
