Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.22,2017:Q3,2017-10-31,0.2247,06:55,0.186
-0.0279,2017:Q2,2017-08-01,-0.0231,06:55,-0.061
-0.0052,2017:Q1,2017-04-27,-0.0092,06:55,-0.038
0.23,2016:Q4,2017-01-31,0.2322,07:00,0.249
0.29,2016:Q3,2016-10-25,0.2877,07:00,0.248
0.01,2016:Q2,2016-07-26,-0.087,07:00,0.036
0.0433,2016:Q1,2016-04-21,0.0406,07:00,0.024
0.24,2015:Q4,2016-01-28,0.2388,07:01,0.233
0.225,2015:Q3,2015-10-22,0.2275,07:00,0.224
0.035,2015:Q2,2015-07-23,0.0343,07:00,0.024
0.025,2015:Q1,2015-04-21,0.0372,07:00,0.024
0.2,2014:Q4,2015-02-04,0.2,16:15,0.196
0.205,2014:Q3,2014-10-23,0.205,07:00,0.201
0.04,2014:Q2,2014-07-24,0.04,07:00,0.037
0.03,2014:Q1,2014-04-24,0.03,07:00,0.022
0.1475,2013:Q4,2014-01-30,0.1471,07:00,0.134
0.17,2013:Q3,2013-10-24,0.1709,07:00,0.166
0.04,2013:Q2,2013-07-25,0.04,07:00,0.035
0.0175,2013:Q1,2013-04-19,0.0187,07:00,0.008
0.1175,2012:Q4,2013-01-31,0.1176,07:01,0.115
0.135,2012:Q3,2012-10-25,0.1351,07:00,0.13
0.015,2012:Q2,2012-07-24,0.015,07:00,0.012
0.035,2012:Q1,2012-04-20,0.0356,07:00,0.031
0.0775,2011:Q4,2012-01-26,0.0722,07:00,0.076
0.105,2011:Q3,2011-10-25,0.1078,07:00,0.103
0.015,2011:Q2,2011-07-26,0.015,07:00,0.011
0.0288,2011:Q1,2011-04-26,0.0288,07:00,0.024
0.05,2010:Q4,2011-01-27,0.05,07:00,0.046
0.0788,2010:Q3,2010-10-26,0.085,07:00,0.075
0.0088,2010:Q2,2010-07-27,0.0087,07:00,0.004
0.0175,2010:Q1,2010-04-27,0.0175,07:00,0.013
0.0375,2009:Q4,2010-01-28,0.0375,07:00,0.033
