Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.04,2017:Q3,2017-11-07,-0.0293,16:01,-0.271
-0.4772,2017:Q2,2017-08-08,-0.4614,16:01,-0.337
-0.6479,2017:Q1,2017-05-09,-0.648,16:01,-0.203
1.2369,2016:Q4,2017-02-14,1.1755,16:01,1.166
0.4275,2016:Q3,2016-11-03,0.42,16:01,0.31
0.12,2016:Q2,2016-08-09,0.1298,16:01,0.09
0.12,2016:Q1,2016-05-10,0.1257,16:02,0.151
1.7506,2015:Q4,2016-02-16,1.7466,16:01,1.475
1.19,2015:Q3,2015-11-12,1.2352,16:01,1.187
1.12,2015:Q2,2015-08-11,1.2242,16:01,0.844
0.75,2015:Q1,2015-05-05,0.9547,16:23,0.689
3.0,2014:Q4,2015-02-17,2.9581,16:02,3.071
1.96,2014:Q3,2014-11-11,1.9699,16:02,1.819
0.9777,2014:Q2,2014-08-12,1.0487,16:01,0.962
1.2188,2014:Q1,2014-05-13,1.223,16:01,1.173
2.68,2013:Q4,2014-02-11,2.7483,16:01,2.43
1.58,2013:Q3,2013-11-05,1.5907,16:01,1.362
1.15,2013:Q2,2013-08-06,1.1441,Bef-mkt,0.931
1.08,2013:Q1,2013-05-07,1.2129,06:55,0.969
2.27,2012:Q4,2013-02-12,2.4693,06:59,2.274
1.28,2012:Q3,2012-11-06,1.2872,07:00,1.163
0.93,2012:Q2,2012-08-07,0.9874,07:00,0.778
0.93,2012:Q1,2012-05-08,0.9416,07:00,0.924
1.87,2011:Q4,2012-02-14,1.8952,07:00,1.766
1.09,2011:Q3,2011-11-08,1.0917,07:00,1.034
0.8,2011:Q2,2011-08-09,0.8053,07:00,0.761
0.86,2011:Q1,2011-05-10,0.8641,06:55,0.661
1.46,2010:Q4,2011-02-15,1.5121,06:55,1.34
1.0,2010:Q3,2010-11-09,1.0028,06:55,0.753
0.58,2010:Q2,2010-08-10,0.8201,06:55,0.336
0.53,2010:Q1,2010-05-11,0.5344,06:59,0.325
1.03,2009:Q4,2010-02-16,1.0681,07:00,0.904
