Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.71,2017:Q3,2017-10-26,1.6604,07:10,1.535
1.72,2017:Q2,2017-07-27,1.6508,07:10,1.576
1.62,2017:Q1,2017-04-25,1.5607,07:10,1.394
1.28,2016:Q4,2017-02-07,1.2115,07:10,1.189
1.43,2016:Q3,2016-11-03,1.3527,07:10,1.333
1.44,2016:Q2,2016-07-28,1.3888,07:33,1.342
1.2,2016:Q1,2016-04-26,1.1374,07:10,1.153
1.04,2015:Q4,2016-02-04,1.039,07:10,1.015
1.19,2015:Q3,2015-11-03,0.8978,07:10,1.069
1.21,2015:Q2,2015-07-27,1.2069,07:31,1.131
1.09,2015:Q1,2015-04-28,1.0859,07:10,0.997
0.95,2014:Q4,2015-02-12,0.0974,07:10,0.9
1.02,2014:Q3,2014-10-29,0.8216,07:10,0.938
1.06,2014:Q2,2014-07-29,1.04,07:10,0.98
0.89,2014:Q1,2014-04-29,0.87,07:10,0.873
0.81,2013:Q4,2014-02-04,0.7847,07:10,0.786
0.8,2013:Q3,2013-10-22,0.8037,07:10,0.773
0.92,2013:Q2,2013-07-25,0.9252,07:10,0.816
0.8,2013:Q1,2013-04-30,0.8166,07:10,0.73
0.75,2012:Q4,2013-02-12,0.6175,07:10,0.718
1.33,2012:Q3,2012-11-02,0.8406,07:10,1.306
0.85,2012:Q2,2012-07-26,0.7089,07:10,0.76
0.51,2012:Q1,2012-04-24,0.6264,07:10,0.484
0.63,2011:Q4,2012-01-31,0.4634,07:10,0.567
1.21,2011:Q3,2011-10-20,1.1822,07:10,1.226
0.68,2011:Q2,2011-07-28,0.68,07:10,0.663
0.39,2011:Q1,2011-04-26,0.39,07:10,0.373
0.55,2010:Q4,2011-02-01,0.54,07:15,0.538
1.22,2010:Q3,2010-10-26,1.2167,07:10,1.098
0.61,2010:Q2,2010-07-23,0.61,07:10,0.609
0.33,2010:Q1,2010-04-27,0.33,07:11,0.248
0.51,2009:Q4,2010-01-26,0.5087,07:10,0.401
