Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
3.2233,2017:Q3,2017-10-25,3.22,16:30,3.148
3.0377,2017:Q2,2017-07-26,3.1,16:30,2.891
2.6037,2017:Q1,2017-04-26,2.83,16:30,2.885
2.5908,2016:Q4,2017-02-07,2.59,16:30,2.54
2.9,2016:Q3,2016-10-26,2.9,16:30,2.923
2.65,2016:Q2,2016-07-27,2.65,16:30,2.675
2.5917,2016:Q1,2016-04-27,2.59,16:30,2.491
2.19,2015:Q4,2016-02-10,2.19,16:30,2.082
2.64,2015:Q3,2015-10-28,2.64,16:30,2.38
2.29,2015:Q2,2015-07-29,2.4109,16:30,2.263
2.06,2015:Q1,2015-04-22,2.06,16:30,1.937
1.76,2014:Q4,2015-02-04,1.7582,16:30,1.671
2.06,2014:Q3,2014-10-22,2.06,16:30,1.953
1.91,2014:Q2,2014-07-23,1.91,18:30,1.851
1.61,2014:Q1,2014-04-23,1.61,18:30,1.579
1.4,2013:Q4,2014-02-05,1.4,18:30,1.323
1.69,2013:Q3,2013-10-23,1.69,18:30,1.647
1.58,2013:Q2,2013-07-24,1.58,18:30,1.498
1.36,2013:Q1,2013-04-24,1.36,18:30,1.349
1.14,2012:Q4,2013-02-06,1.14,18:30,1.078
1.32,2012:Q3,2012-10-24,1.32,18:30,1.272
1.15,2012:Q2,2012-07-25,1.15,18:30,1.144
1.14,2012:Q1,2012-04-25,1.14,18:30,1.038
0.93,2011:Q4,2012-02-08,0.9261,18:30,0.857
1.1,2011:Q3,2011-10-26,1.1,18:30,1.001
0.96,2011:Q2,2011-07-27,0.96,18:30,0.956
0.83,2011:Q1,2011-04-27,0.9132,18:30,0.789
0.69,2010:Q4,2011-02-16,0.6872,18:30,0.638
0.86,2010:Q3,2010-10-27,0.8471,18:30,0.741
0.81,2010:Q2,2010-07-28,0.7791,18:30,0.742
0.7,2010:Q1,2010-04-28,0.7,18:30,0.588
0.52,2009:Q4,2010-02-17,0.52,18:30,0.507
