Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.6522,2017:Q4,2018-01-30,0.6524,09:00,0.554
0.7971,2017:Q3,2017-10-19,0.7988,09:00,0.782
1.0057,2017:Q2,2017-07-20,1.0,09:00,1.063
1.1313,2017:Q1,2017-04-20,1.13,09:00,1.148
0.4283,2016:Q4,2017-01-31,0.5,09:00,0.345
0.8838,2016:Q3,2016-10-20,0.95,09:00,0.903
0.73,2016:Q2,2016-07-21,0.76,09:00,0.697
0.22,2016:Q1,2016-04-21,0.27,09:00,0.27
0.46,2015:Q4,2016-01-28,0.4514,09:01,0.226
0.676,2015:Q3,2015-10-22,0.6739,09:00,0.474
0.359,2015:Q2,2015-07-23,0.39,09:00,0.251
0.21,2015:Q1,2015-04-23,0.21,09:00,0.148
0.65,2014:Q4,2015-01-27,0.65,09:00,0.556
0.7962,2014:Q3,2014-10-23,0.79,09:00,0.754
0.46,2014:Q2,2014-07-24,0.46,09:00,0.401
0.4072,2014:Q1,2014-04-24,0.3675,09:00,0.376
0.4634,2013:Q4,2014-01-28,0.53,09:00,0.404
0.4919,2013:Q3,2013-10-17,0.5027,09:00,0.389
0.27,2013:Q2,2013-07-18,0.27,09:00,0.3
0.26,2013:Q1,2013-04-18,0.26,09:00,0.243
0.4497,2012:Q4,2013-01-29,0.4498,09:01,0.302
0.4463,2012:Q3,2012-10-18,0.4464,09:01,0.426
0.4631,2012:Q2,2012-07-19,0.4926,09:01,0.477
0.4166,2012:Q1,2012-04-19,0.4171,09:01,0.386
0.3717,2011:Q4,2012-01-26,0.4317,09:00,0.284
0.57,2011:Q3,2011-10-20,0.5986,09:01,0.521
0.94,2011:Q2,2011-07-21,0.94,09:01,0.816
0.5,2011:Q1,2011-04-21,0.5,09:01,0.353
-0.0159,2010:Q4,2011-01-27,-0.04,09:01,-0.107
0.07,2010:Q3,2010-10-21,0.07,09:01,0.106
0.29,2010:Q2,2010-07-22,0.29,09:00,0.254
0.1,2010:Q1,2010-04-22,0.1,09:00,0.061
0.1923,2009:Q4,2010-01-26,0.1858,09:00,0.066
