Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.59,2017:Q4,2018-01-31,0.5464,17:15,0.586
0.48,2017:Q3,2017-10-18,0.4364,16:15,0.478
0.45,2017:Q2,2017-07-20,0.0173,16:15,0.446
0.49,2017:Q1,2017-04-19,0.2922,16:15,0.478
0.54,2016:Q4,2017-01-25,0.4805,16:30,0.535
0.45,2016:Q3,2016-10-19,0.36,16:15,0.44
0.43,2016:Q2,2016-07-20,0.3503,16:17,0.421
0.47,2016:Q1,2016-04-26,0.4094,16:15,0.446
0.5,2015:Q4,2016-01-27,0.4501,16:01,0.497
0.43,2015:Q3,2015-10-21,0.3913,16:15,0.412
0.76,2015:Q2,2015-07-16,0.3098,07:40,0.725
0.77,2015:Q1,2015-04-22,0.4149,16:15,0.7
0.9,2014:Q4,2015-01-21,0.5879,16:15,0.889
0.68,2014:Q3,2014-10-15,0.41,16:15,0.668
0.69,2014:Q2,2014-07-16,0.57,16:15,0.682
0.7,2014:Q1,2014-04-29,0.4997,16:15,0.669
0.81,2013:Q4,2014-01-22,0.6539,16:15,0.804
0.64,2013:Q3,2013-10-16,0.478,16:15,0.626
0.63,2013:Q2,2013-07-17,0.4873,16:15,0.634
0.63,2013:Q1,2013-04-17,0.5079,16:15,0.624
0.7,2012:Q4,2013-01-16,0.5856,16:15,0.695
0.55,2012:Q3,2012-10-17,0.4492,16:15,0.545
0.56,2012:Q2,2012-07-18,0.4986,16:17,0.553
0.55,2012:Q1,2012-04-18,0.4416,16:15,0.518
0.6,2011:Q4,2012-01-18,0.4659,16:15,0.571
0.48,2011:Q3,2011-10-19,0.3368,16:18,0.478
0.48,2011:Q2,2011-07-20,0.3778,16:15,0.464
0.47,2011:Q1,2011-04-27,0.36,16:15,0.464
0.52,2010:Q4,2011-01-19,0.4206,16:15,0.471
0.4,2010:Q3,2010-10-20,0.3266,16:15,0.371
0.4,2010:Q2,2010-07-21,0.3146,16:15,0.383
0.42,2010:Q1,2010-04-21,0.3096,16:15,0.409
0.44,2009:Q4,2010-01-20,0.217,16:15,0.404
