Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.75,2017:Q4,2018-01-26,0.7504,06:55,0.756
0.73,2017:Q3,2017-10-27,0.724,06:55,0.733
0.72,2017:Q2,2017-07-21,0.7191,06:55,0.721
0.67,2017:Q1,2017-04-28,0.6748,06:55,0.659
0.75,2016:Q4,2017-01-27,0.7483,06:55,0.751
0.73,2016:Q3,2016-10-27,0.7255,06:55,0.729
0.7,2016:Q2,2016-07-28,0.7044,06:55,0.687
0.63,2016:Q1,2016-04-28,0.6322,06:55,0.629
0.73,2015:Q4,2016-01-29,0.7306,06:55,0.721
0.72,2015:Q3,2015-10-30,0.7195,06:55,0.721
0.7,2015:Q2,2015-07-30,0.7012,07:00,0.704
0.66,2015:Q1,2015-04-30,0.6631,07:00,0.659
0.76,2014:Q4,2015-01-29,0.7572,07:00,0.743
0.76,2014:Q3,2014-10-24,0.7623,07:00,0.753
0.73,2014:Q2,2014-07-31,0.7283,07:00,0.734
0.68,2014:Q1,2014-04-25,0.6871,07:00,0.682
0.75,2013:Q4,2014-01-30,0.7422,07:00,0.74
0.7258,2013:Q3,2013-10-24,0.7256,07:00,0.726
0.7025,2013:Q2,2013-07-25,0.7072,07:00,0.701
0.66,2013:Q1,2013-04-25,0.6557,07:00,0.662
0.7048,2012:Q4,2013-01-31,0.7115,07:00,0.704
0.6924,2012:Q3,2012-10-25,0.6873,07:00,0.693
0.6664,2012:Q2,2012-07-26,0.6645,07:00,0.669
0.62,2012:Q1,2012-04-26,0.6233,07:00,0.62
0.6503,2011:Q4,2012-01-26,0.6595,07:00,0.65
0.6555,2011:Q3,2011-10-27,0.6543,07:00,0.654
0.63,2011:Q2,2011-07-28,0.6346,07:00,0.626
0.58,2011:Q1,2011-04-28,0.58,07:00,0.58
0.62,2010:Q4,2011-01-27,0.6193,07:00,0.617
0.605,2010:Q3,2010-10-28,0.605,07:00,0.594
0.585,2010:Q2,2010-07-29,0.585,07:00,0.583
0.605,2010:Q1,2010-04-29,0.5492,07:00,0.577
0.605,2009:Q4,2010-01-28,0.6597,07:00,0.589
