Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.86,2017:Q4,2018-01-24,0.9139,08:00,0.815
0.88,2017:Q3,2017-10-25,0.88,08:00,0.79
0.81,2017:Q2,2017-07-26,0.8117,08:00,0.721
0.71,2017:Q1,2017-04-26,0.71,08:00,0.665
0.75,2016:Q4,2017-01-25,0.75,08:00,0.72
0.73,2016:Q3,2016-10-19,0.723,08:00,0.685
0.65,2016:Q2,2016-07-20,0.65,08:00,0.631
0.59,2016:Q1,2016-04-20,0.5869,08:00,0.565
0.63,2015:Q4,2016-01-20,0.63,08:00,0.588
0.65,2015:Q3,2015-10-21,0.65,08:00,0.653
0.58,2015:Q2,2015-07-22,0.578,08:00,0.576
0.57,2015:Q1,2015-04-22,0.57,08:00,0.564
0.63,2014:Q4,2015-01-21,0.6302,08:00,0.591
0.58,2014:Q3,2014-10-22,0.5778,08:00,0.569
0.545,2014:Q2,2014-07-23,0.54,08:00,0.528
0.495,2014:Q1,2014-04-23,0.494,08:00,0.482
0.525,2013:Q4,2014-01-22,0.5274,08:00,0.493
0.495,2013:Q3,2013-10-17,0.5065,08:00,0.483
0.475,2013:Q2,2013-07-18,0.475,08:00,0.472
0.47,2013:Q1,2013-04-18,0.4353,08:00,0.432
0.47,2012:Q4,2013-01-17,0.4014,08:00,0.453
0.45,2012:Q3,2012-10-17,0.45,08:00,0.448
0.43,2012:Q2,2012-07-18,0.43,08:00,0.421
0.385,2012:Q1,2012-04-18,0.385,08:00,0.381
0.365,2011:Q4,2012-01-18,0.3673,08:00,0.353
0.395,2011:Q3,2011-10-19,0.4188,08:00,0.391
0.39,2011:Q2,2011-07-20,0.3917,08:00,0.389
0.36,2011:Q1,2011-04-20,0.36,08:00,0.36
0.37,2010:Q4,2011-01-19,0.37,08:00,0.366
0.365,2010:Q3,2010-10-20,0.3662,08:00,0.343
0.34,2010:Q2,2010-07-21,0.3416,08:00,0.309
0.275,2010:Q1,2010-04-20,0.28,08:00,0.255
0.26,2009:Q4,2010-01-21,0.2596,08:00,0.247
