Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.8296,2017:Q3,2017-10-25,1.6545,08:00,-2.4245362661989844e-14
-0.0351,2017:Q2,2017-08-01,-0.4568,06:58,-2.4245362661989844e-14
9.8889,2017:Q1,2017-05-04,8.5345,06:39,-2.4245362661989844e-14
-2.4245362661989844e-14,2016:Q4,2017-03-10,0.0898,07:49,-2.4245362661989844e-14
-4.2437,2016:Q3,2016-11-03,-2.6375,,-7.38
-9.7101,2016:Q2,2016-08-08,-9.698,,-6.03
-7.91,2016:Q1,2016-05-06,-7.5497,,-9.44
-9.27,2015:Q4,2016-02-11,-7.4393,07:01,-8.678
-8.1341,2015:Q3,2015-10-27,-8.3272,07:00,-8.377
-8.25,2015:Q2,2015-07-28,-9.1306,08:00,-9.648
-5.85,2015:Q1,2015-04-23,-7.1801,08:00,-4.831
-18.15,2014:Q4,2015-01-27,-17.7257,08:01,-5.374
-8.85,2014:Q3,2014-10-20,-8.8224,08:00,-9.927
-4.2,2014:Q2,2014-07-22,-4.28,08:00,-4.329
-1.65,2014:Q1,2014-04-24,-3.2334,08:00,0.126
0.0,2013:Q4,2014-01-30,0.0521,08:00,-1.497
0.75,2013:Q3,2013-10-17,1.1695,08:00,-0.612
4.95,2013:Q2,2013-07-23,6.2254,08:00,-0.793
-0.75,2013:Q1,2013-04-18,-0.8658,08:00,-2.107
5.4,2012:Q4,2013-01-29,-22.6341,08:00,3.926
7.65,2012:Q3,2012-10-22,7.2252,08:00,5.133
7.65,2012:Q2,2012-07-24,11.1796,08:00,7.897
10.05,2012:Q1,2012-04-19,9.606,08:00,8.347
14.7,2011:Q4,2012-01-24,13.7937,08:00,19.507
13.05,2011:Q3,2011-10-25,16.3278,08:01,12.95
16.65,2011:Q2,2011-07-19,15.6385,08:00,15.854
10.05,2011:Q1,2011-04-19,10.357,08:00,8.949
12.75,2010:Q4,2011-01-25,11.4734,08:02,11.127
14.85,2010:Q3,2010-10-19,12.5117,08:14,13.661
10.35,2010:Q2,2010-07-20,11.6871,08:00,9.423
7.5,2010:Q1,2010-04-22,7.2346,08:00,6.188
5.1,2009:Q4,2010-01-26,7.1589,08:00,4.28
