Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.05,2017:Q4,2018-01-31,1.0275,07:00,1.006
1.06,2017:Q3,2017-10-25,1.0263,06:45,1.022
1.02,2017:Q2,2017-07-26,0.9458,07:20,0.966
1.1,2017:Q1,2017-04-26,1.0119,06:30,1.056
0.95,2016:Q4,2017-01-31,0.8884,07:00,0.944
0.91,2016:Q3,2016-10-26,0.8165,07:00,0.899
0.91,2016:Q2,2016-07-27,0.8356,07:00,0.883
0.91,2016:Q1,2016-04-27,0.8441,07:00,0.891
0.89,2015:Q4,2016-01-28,0.8563,07:17,0.88
0.88,2015:Q3,2015-10-22,0.8467,07:00,0.863
0.83,2015:Q2,2015-07-23,0.7845,07:00,0.795
0.8,2015:Q1,2015-04-23,0.7434,07:01,0.779
0.75,2014:Q4,2015-01-29,0.7159,07:00,0.744
0.72,2014:Q3,2014-10-24,0.7177,07:00,0.697
0.7,2014:Q2,2014-07-24,0.7002,07:00,0.681
0.72,2014:Q1,2014-04-24,0.7125,07:00,0.711
0.69,2013:Q4,2014-02-05,0.6913,07:00,0.667
0.66,2013:Q3,2013-10-23,0.66,07:00,0.622
0.62,2013:Q2,2013-07-24,0.6199,07:00,0.631
0.64,2013:Q1,2013-04-24,0.632,07:00,0.619
0.64,2012:Q4,2013-01-31,0.6457,07:00,0.61
0.62,2012:Q3,2012-10-24,0.6138,07:00,0.601
0.64,2012:Q2,2012-07-25,0.6675,07:00,0.597
0.61,2012:Q1,2012-04-25,0.6096,07:00,0.626
0.63,2011:Q4,2012-02-01,0.6227,07:00,0.613
0.67,2011:Q3,2011-10-26,0.6708,07:02,0.667
0.62,2011:Q2,2011-07-27,0.6205,07:00,0.599
0.61,2011:Q1,2011-04-20,0.5921,07:00,0.605
0.55,2010:Q4,2011-02-02,0.5417,07:00,0.507
0.5,2010:Q3,2010-10-29,0.5025,07:00,0.464
0.52,2010:Q2,2010-07-27,0.5174,07:02,0.487
0.43,2010:Q1,2010-04-30,0.3316,07:00,0.461
0.46,2009:Q4,2010-02-08,0.4329,07:01,0.445
