Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.63,2017:Q4,2017-12-19,0.6278,09:15,0.507
2.29,2017:Q3,2017-09-26,2.2845,09:15,2.202
0.52,2017:Q2,2017-06-22,0.5186,08:51,0.474
0.38,2017:Q1,2017-03-28,0.3797,09:15,0.347
0.67,2016:Q4,2016-12-20,0.6681,09:15,0.583
1.92,2016:Q3,2016-09-26,1.9205,09:15,1.889
0.49,2016:Q2,2016-06-28,0.4879,09:15,0.389
0.39,2016:Q1,2016-03-30,0.3868,09:15,0.322
0.5,2015:Q4,2015-12-18,0.5026,09:15,0.411
1.75,2015:Q3,2015-09-22,1.7508,09:15,1.64
0.25,2015:Q2,2015-06-23,0.2481,09:15,0.168
0.2,2015:Q1,2015-03-27,0.2012,09:15,0.094
0.27,2014:Q4,2014-12-19,0.268,09:15,0.211
1.58,2014:Q3,2014-09-23,1.5799,09:15,1.45
0.1,2014:Q2,2014-06-24,0.0941,09:15,0.023
0.0,2014:Q1,2014-03-25,-0.0081,09:15,-0.083
0.04,2013:Q4,2013-12-19,0.0234,09:15,0.0
1.38,2013:Q3,2013-09-24,1.3789,09:15,1.291
0.09,2013:Q2,2013-06-25,0.0706,08:00,0.065
0.08,2013:Q1,2013-03-15,0.0863,09:15,0.032
0.13,2012:Q4,2012-12-20,0.1429,09:15,0.113
1.53,2012:Q3,2012-09-25,1.5347,09:15,1.433
0.2,2012:Q2,2012-06-22,0.1757,09:15,0.079
0.02,2012:Q1,2012-03-09,0.0438,09:15,-0.051
0.28,2011:Q4,2011-12-20,0.2902,09:15,0.288
1.71,2011:Q3,2011-09-20,1.69,09:15,1.629
0.26,2011:Q2,2011-06-21,0.26,09:15,0.239
0.19,2011:Q1,2011-03-22,0.19,09:15,0.19
0.31,2010:Q4,2010-12-21,0.31,09:15,0.283
1.65,2010:Q3,2010-09-21,1.6245,09:15,1.469
0.32,2010:Q2,2010-06-22,0.32,09:15,0.293
0.12,2010:Q1,2010-03-23,0.1468,09:15,0.123
