Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.62,2017:Q3,2017-10-24,0.3913,16:01,0.587
0.62,2017:Q2,2017-07-25,0.3572,16:01,0.604
0.69,2017:Q1,2017-05-02,0.4591,16:01,0.673
0.72,2016:Q4,2017-02-07,0.6083,16:01,0.679
0.68,2016:Q3,2016-10-25,0.4819,16:01,0.61
0.64,2016:Q2,2016-07-26,0.4236,16:01,0.636
0.66,2016:Q1,2016-04-26,0.4536,16:01,0.631
0.72,2015:Q4,2016-02-09,0.5375,16:02,0.624
0.62,2015:Q3,2015-10-27,0.4579,16:01,0.575
0.57,2015:Q2,2015-07-28,0.3757,16:01,0.582
0.61,2015:Q1,2015-04-28,0.437,16:01,0.613
0.7,2014:Q4,2015-02-10,0.5426,16:01,0.633
0.62,2014:Q3,2014-10-29,0.4518,16:01,0.566
0.58,2014:Q2,2014-07-30,0.4066,16:01,0.554
0.5764,2014:Q1,2014-05-01,0.4182,16:12,0.534
0.44,2013:Q4,2014-02-05,0.4473,16:00,0.515
0.5,2013:Q3,2013-10-23,0.385,16:00,0.464
0.4619,2013:Q2,2013-07-24,0.3374,16:01,0.454
0.5098,2013:Q1,2013-04-24,0.3889,16:01,0.457
0.54,2012:Q4,2013-02-06,0.3845,16:01,0.496
0.43,2012:Q3,2012-10-24,0.271,16:01,0.412
0.43,2012:Q2,2012-07-25,0.2412,16:01,0.369
0.41,2012:Q1,2012-04-25,0.2646,16:00,0.382
0.45,2011:Q4,2012-02-08,0.3202,16:00,0.398
0.34,2011:Q3,2011-10-26,0.2298,16:01,0.334
0.35,2011:Q2,2011-07-27,0.2497,16:01,0.366
0.38,2011:Q1,2011-04-27,0.2577,16:01,0.365
0.4,2010:Q4,2011-02-09,0.2657,16:01,0.383
0.34,2010:Q3,2010-10-27,0.2098,16:01,0.334
0.34,2010:Q2,2010-07-28,0.2029,16:01,0.337
0.35,2010:Q1,2010-04-28,0.2196,16:01,0.313
0.46,2009:Q4,2010-02-03,0.4915,16:01,0.429
