Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.19,2017:Q3,2017-11-02,0.2441,16:17,0.113
0.08,2017:Q2,2017-08-01,0.0793,16:20,0.121
0.15,2017:Q1,2017-05-08,0.151,16:20,0.147
-0.01,2016:Q4,2017-02-27,-0.0118,16:20,-0.141
-0.4,2016:Q3,2016-11-03,-0.4062,16:19,-0.318
-0.38,2016:Q2,2016-08-04,-0.3832,16:15,-0.486
-0.83,2016:Q1,2016-05-05,-0.833,16:47,-0.843
-0.27,2015:Q4,2016-02-25,-0.2736,16:16,-0.316
0.02,2015:Q3,2015-11-05,0.0206,16:21,-0.302
0.28,2015:Q2,2015-08-06,0.3599,16:06,0.104
0.03,2015:Q1,2015-05-04,0.1137,16:13,0.009
0.79,2014:Q4,2015-02-18,0.4793,17:09,0.991
1.31,2014:Q3,2014-11-04,1.313,17:03,1.296
1.45,2014:Q2,2014-08-05,1.4535,17:05,1.377
1.4,2014:Q1,2014-05-05,1.4048,18:11,1.187
1.0,2013:Q4,2014-02-24,1.0014,17:21,0.967
1.2614,2013:Q3,2013-11-06,1.164,17:11,1.031
1.05,2013:Q2,2013-08-06,1.0526,17:12,0.873
0.9,2013:Q1,2013-05-06,0.9011,17:11,0.592
0.805,2012:Q4,2013-02-13,0.8116,17:18,0.676
0.865,2012:Q3,2012-11-05,0.8638,17:12,0.557
0.58,2012:Q2,2012-08-02,0.5807,17:06,0.465
0.585,2012:Q1,2012-05-08,0.5879,17:01,0.58
0.5732,2011:Q4,2012-02-16,0.5743,17:26,0.438
0.4145,2011:Q3,2011-11-01,0.4152,17:07,0.394
0.555,2011:Q2,2011-08-04,0.5568,16:35,0.396
0.34,2011:Q1,2011-05-05,0.3431,18:19,0.275
0.18,2010:Q4,2011-02-17,0.1803,18:22,0.131
0.09,2010:Q3,2010-11-02,0.0927,17:05,0.095
0.09,2010:Q2,2010-08-05,0.1047,16:53,0.132
0.3015,2010:Q1,2010-05-03,0.2445,17:34,0.258
0.46,2009:Q4,2010-02-09,0.6213,18:55,0.494
