Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.1103,2017:Q3,2017-10-30,0.09,17:34,0.104
0.61,2017:Q2,2017-07-31,0.61,16:28,0.466
0.2482,2017:Q1,2017-05-01,0.1688,17:35,0.486
0.968,2016:Q4,2017-02-13,0.7462,16:28,0.494
0.3745,2016:Q3,2016-10-31,0.23,16:14,0.41
0.4531,2016:Q2,2016-08-01,0.3098,Aft-mkt,0.384
0.7928,2016:Q1,2016-05-02,0.238,Aft-mkt,0.372
1.2095,2015:Q4,2016-02-16,0.434,16:27,0.498
0.17,2015:Q3,2015-11-02,0.3256,Aft-mkt,0.542
0.88,2015:Q2,2015-08-03,0.87,Aft-mkt,0.522
0.37,2015:Q1,2015-05-04,0.3646,17:03,0.528
0.3284,2014:Q4,2015-02-17,0.2431,Aft-mkt,0.462
0.4,2014:Q3,2014-11-03,0.2407,Aft-mkt,0.427
0.4216,2014:Q2,2014-08-04,0.2602,Aft-mkt,0.273
0.44,2014:Q1,2014-05-05,0.2362,Aft-mkt,0.53
-0.37,2013:Q4,2014-02-24,-0.9788,Aft-mkt,-0.377
0.36,2013:Q3,2013-11-04,0.2482,16:52,0.367
0.46,2013:Q2,2013-08-05,0.4225,16:56,0.325
0.2,2013:Q1,2013-05-06,0.3341,Aft-mkt,0.755
0.11,2012:Q4,2013-02-26,0.6625,Bef-mkt,0.333
0.45,2012:Q3,2012-11-01,0.3911,Aft-mkt,0.335
0.02,2012:Q2,2012-08-06,0.0018,Aft-mkt,-0.07
1.3,2012:Q1,2012-05-07,0.8795,17:17,0.833
0.37,2011:Q4,2012-02-27,0.4489,17:12,0.423
0.24,2011:Q3,2011-11-03,0.1827,16:55,0.33
0.49,2011:Q2,2011-08-01,0.4502,15:42,0.32
1.42,2011:Q1,2011-05-03,1.462,07:44,1.27
1.31,2010:Q4,2011-02-23,1.0837,08:42,0.81
0.52,2010:Q3,2010-11-02,0.5214,08:47,0.61
0.32,2010:Q2,2010-08-03,0.312,08:39,0.35
1.09,2010:Q1,2010-05-05,1.122,08:37,1.0
-0.37,2009:Q4,2010-02-24,-0.0824,09:30,0.265
