Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.19,2018:Q2,2018-01-23,1.1656,07:00,1.139
1.09,2018:Q1,2017-10-20,1.0683,07:00,1.077
0.85,2017:Q4,2017-07-27,0.8441,07:00,0.782
0.96,2017:Q3,2017-04-26,0.9297,07:00,0.94
1.08,2017:Q2,2017-01-20,1.0998,07:00,1.062
1.03,2017:Q1,2016-10-25,1.0086,07:00,0.979
0.79,2016:Q4,2016-08-02,0.7209,07:00,0.745
0.86,2016:Q3,2016-04-26,0.9334,07:00,0.817
1.04,2016:Q2,2016-01-26,1.0506,07:00,0.983
0.98,2016:Q1,2015-10-23,1.0698,07:00,0.946
1.0,2015:Q4,2015-07-30,0.8086,07:00,0.946
0.92,2015:Q3,2015-04-23,0.9491,06:55,0.922
1.06,2015:Q2,2015-01-27,1.1121,07:01,1.134
1.07,2015:Q1,2014-10-24,1.1555,07:00,1.073
0.9487,2014:Q4,2014-08-01,0.9674,07:00,0.908
1.04,2014:Q3,2014-04-23,1.0,07:00,1.017
1.21,2014:Q2,2014-01-24,1.15,07:00,1.199
1.05,2014:Q1,2013-10-25,1.05,07:00,1.053
0.79,2013:Q4,2013-08-01,0.7987,07:00,0.77
0.9856,2013:Q3,2013-04-24,0.99,07:00,0.96
1.2198,2013:Q2,2013-01-25,1.23,07:00,1.113
1.0599,2013:Q1,2012-10-25,1.0577,06:58,0.96
0.343,2012:Q4,2012-08-03,0.82,07:00,0.77
0.9391,2012:Q3,2012-04-27,0.9375,07:00,0.922
1.1029,2012:Q2,2012-01-27,1.0921,07:00,1.08
1.03,2012:Q1,2011-10-27,1.01,07:00,1.028
0.84,2011:Q4,2011-08-05,0.84,07:00,0.821
0.96,2011:Q3,2011-04-28,0.94,07:00,0.968
1.13,2011:Q2,2011-01-27,1.13,07:00,1.101
1.02,2011:Q1,2010-10-27,1.02,07:00,0.999
0.71,2010:Q4,2010-08-03,0.71,06:55,0.733
0.89,2010:Q3,2010-04-29,0.88,07:01,0.818
1.0098,2010:Q2,2010-01-28,1.1,Bef-mkt,0.986
