Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
2.0,2017:Q4,2018-01-25,1.7631,07:30,2.005
1.91,2017:Q3,2017-10-26,1.3268,07:30,1.873
1.82,2017:Q2,2017-07-27,1.4618,07:30,1.775
1.68,2017:Q1,2017-04-27,1.4369,07:27,1.632
1.61,2016:Q4,2017-01-26,1.3991,07:30,1.607
1.58,2016:Q3,2016-10-27,0.9942,07:30,1.479
1.44,2016:Q2,2016-07-28,0.9029,07:30,1.385
1.32,2016:Q1,2016-04-28,0.9866,07:30,1.275
1.18,2015:Q4,2016-01-28,0.8972,07:35,1.18
1.23,2015:Q3,2015-11-05,0.3001,07:30,1.224
1.23,2015:Q2,2015-07-23,0.392,07:30,1.23
1.07,2015:Q1,2015-04-30,0.9335,07:30,1.056
1.01,2014:Q4,2015-01-29,0.8331,07:30,1.007
0.97,2014:Q3,2014-10-23,0.7313,07:30,0.946
0.9,2014:Q2,2014-07-24,0.768,07:30,0.892
0.835,2014:Q1,2014-04-24,0.2052,07:33,0.827
0.755,2013:Q4,2014-01-30,0.4487,07:32,0.759
0.78,2013:Q3,2013-10-24,0.4605,07:31,0.775
0.76,2013:Q2,2013-07-25,0.5957,07:33,0.722
0.685,2013:Q1,2013-04-25,0.5017,07:29,0.679
0.66,2012:Q4,2013-01-24,0.6052,07:30,0.661
0.645,2012:Q3,2012-10-25,0.535,07:32,0.638
0.61,2012:Q2,2012-07-26,0.4703,07:30,0.593
0.54,2012:Q1,2012-04-26,0.4905,07:00,0.563
0.525,2011:Q4,2012-01-26,0.4549,07:30,0.528
0.51,2011:Q3,2011-10-27,0.4149,07:30,0.476
0.445,2011:Q2,2011-07-28,0.3054,07:30,0.433
0.415,2011:Q1,2011-04-28,0.398,07:30,0.401
0.365,2010:Q4,2011-01-27,0.2628,07:30,0.37
0.375,2010:Q3,2010-10-28,0.3233,07:30,0.358
0.345,2010:Q2,2010-07-29,0.1881,07:30,0.331
0.315,2010:Q1,2010-04-29,0.2687,07:30,0.306
0.31,2009:Q4,2010-01-28,0.2859,07:30,0.31
