Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.12,2018:Q2,2017-08-24,0.1029,08:00,0.125
0.17,2018:Q1,2017-05-16,0.1722,06:00,0.173
0.25,2017:Q4,2017-03-09,0.2469,06:00,0.256
0.34,2017:Q3,2016-11-17,0.322,06:00,0.337
0.12,2017:Q2,2016-08-17,0.114,06:00,0.12
0.17,2017:Q1,2016-05-18,0.1851,06:00,0.163
0.26,2016:Q4,2016-03-04,0.2706,06:00,0.283
0.35,2016:Q3,2015-11-18,0.3767,06:00,0.349
0.12,2016:Q2,2015-08-19,0.1059,06:00,0.117
0.17,2016:Q1,2015-05-20,0.1616,06:00,0.172
0.31,2015:Q4,2015-03-06,0.3122,06:00,0.301
0.37,2015:Q3,2014-11-19,0.3548,06:00,0.362
0.12,2015:Q2,2014-08-20,0.1377,06:00,0.115
0.18,2015:Q1,2014-05-20,0.1736,06:00,0.208
0.33,2014:Q4,2014-03-06,0.33,06:00,0.388
0.42,2014:Q3,2013-11-20,0.4204,06:00,0.419
0.16,2014:Q2,2013-08-21,0.16,06:00,0.181
0.26,2014:Q1,2013-05-22,0.26,06:00,0.268
0.46,2013:Q4,2013-03-06,0.3671,06:00,0.446
0.46,2013:Q3,2012-11-14,0.4626,06:00,0.448
0.18,2013:Q2,2012-08-15,0.19,06:00,0.222
0.3013,2013:Q1,2012-05-16,0.28,06:00,0.3
0.41,2012:Q4,2012-02-29,0.41,06:00,0.406
0.47,2012:Q3,2011-11-15,0.46,06:00,0.468
0.22,2012:Q2,2011-08-17,0.2206,06:00,0.194
0.28,2012:Q1,2011-05-18,0.28,06:00,0.317
0.39,2011:Q4,2011-03-02,0.3863,06:00,0.402
0.41,2011:Q3,2010-11-18,0.4078,06:00,0.406
0.2,2011:Q2,2010-08-19,0.1985,06:00,0.198
0.2757,2011:Q1,2010-05-20,0.2778,06:00,0.267
0.3772,2010:Q4,2010-03-02,0.3756,06:00,0.387
