Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
-0.01,2013:Q3,2013-10-31,-0.0391,Aft-mkt,0.009
-0.02,2013:Q2,2013-08-01,-0.0073,Aft-mkt,-0.015
-0.09,2013:Q1,2013-04-25,-0.0499,Aft-mkt,-0.041
0.01,2012:Q4,2013-01-31,-0.0543,Aft-mkt,-0.008
0.02,2012:Q3,2012-10-24,0.0067,Aft-mkt,0.006
0.0,2012:Q2,2012-07-26,0.0063,Aft-mkt,0.002
-0.04,2012:Q1,2012-04-26,-0.0555,07:11,-0.028
0.01,2011:Q4,2012-01-31,-0.0044,07:01,-0.01
-0.01,2011:Q3,2011-10-25,0.0644,07:02,-0.008
-0.02,2011:Q2,2011-07-26,-0.0608,07:02,-0.02
-0.03,2011:Q1,2011-04-26,-0.0567,07:00,-0.029
0.02,2010:Q4,2011-01-25,-0.017,07:00,0.082
0.15,2010:Q3,2010-10-26,0.1319,07:00,0.139
0.17,2010:Q2,2010-07-27,0.1431,07:00,0.125
0.11,2010:Q1,2010-04-27,0.0929,07:00,0.081
0.09,2009:Q4,2010-01-26,0.0695,07:00,0.073
