Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.75,2017:Q3,2017-11-02,0.75,18:00,0.856
0.41,2017:Q2,2017-08-03,0.41,18:00,0.381
0.43,2017:Q1,2017-05-03,0.43,18:00,0.436
0.28,2016:Q4,2017-02-23,0.28,18:00,0.283
0.8,2016:Q3,2016-11-03,1.0441,18:00,0.908
0.37,2016:Q2,2016-08-01,0.37,18:00,0.38
0.43,2016:Q1,2016-05-04,0.43,18:00,0.432
0.16,2015:Q4,2016-02-22,0.0815,18:00,0.217
0.815,2015:Q3,2015-11-05,0.8127,18:00,0.767
0.335,2015:Q2,2015-08-05,0.3347,18:00,0.301
0.435,2015:Q1,2015-04-30,0.435,18:00,0.457
0.27,2014:Q4,2015-02-23,0.27,18:00,0.27
0.7,2014:Q3,2014-11-06,0.7,18:00,0.69
0.28,2014:Q2,2014-08-06,0.28,18:00,0.302
0.485,2014:Q1,2014-05-01,0.485,18:00,0.4
0.275,2013:Q4,2014-02-25,0.3,06:00,0.259
0.715,2013:Q3,2013-11-07,0.715,06:00,0.68
0.295,2013:Q2,2013-08-02,0.265,06:00,0.284
0.36,2013:Q1,2013-05-03,0.3467,06:00,0.309
0.32,2012:Q4,2013-02-14,0.32,06:00,0.283
0.68,2012:Q3,2012-11-09,0.59,06:00,0.653
0.29,2012:Q2,2012-08-03,0.2793,06:00,0.236
0.25,2012:Q1,2012-05-04,0.2461,06:00,0.318
0.255,2011:Q4,2012-02-10,0.2975,06:00,0.28
0.56,2011:Q3,2011-11-03,0.6245,06:16,0.661
0.22,2011:Q2,2011-08-04,0.2114,06:00,0.239
0.34,2011:Q1,2011-05-05,0.339,06:00,0.263
0.215,2010:Q4,2011-02-10,0.215,06:00,0.273
0.655,2010:Q3,2010-10-29,0.685,06:00,0.534
0.22,2010:Q2,2010-08-05,0.2553,06:00,0.22
0.225,2010:Q1,2010-05-04,0.2271,06:00,0.244
0.24,2009:Q4,2010-02-04,0.2172,06:00,0.228
