Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.62,2017:Q3,2017-10-26,0.6123,07:00,0.564
0.33,2017:Q2,2017-07-28,0.33,07:00,0.389
0.71,2017:Q1,2017-05-01,0.7136,07:30,0.649
0.29,2016:Q4,2017-02-02,0.2911,07:30,0.289
0.7,2016:Q3,2016-10-27,0.6973,07:30,0.617
0.45,2016:Q2,2016-07-28,0.45,07:05,0.358
0.59,2016:Q1,2016-04-28,0.59,07:00,0.585
0.38,2015:Q4,2016-02-04,0.38,07:30,0.376
0.53,2015:Q3,2015-10-29,0.53,07:30,0.495
0.25,2015:Q2,2015-07-23,0.2142,07:00,0.292
0.73,2015:Q1,2015-04-23,0.73,07:00,0.685
0.35,2014:Q4,2015-01-29,0.3574,07:40,0.359
0.37,2014:Q3,2014-10-23,0.3613,07:30,0.385
0.3,2014:Q2,2014-07-24,0.3291,07:30,0.273
0.75,2014:Q1,2014-04-24,0.75,07:30,0.724
0.37,2013:Q4,2014-01-30,0.37,07:59,0.369
0.46,2013:Q3,2013-10-23,0.4552,16:30,0.455
0.29,2013:Q2,2013-07-25,0.29,07:30,0.305
0.53,2013:Q1,2013-04-25,0.53,07:30,0.509
0.25,2012:Q4,2013-02-21,0.25,07:30,0.236
0.54,2012:Q3,2012-10-25,0.534,07:30,0.546
0.4,2012:Q2,2012-07-26,0.3998,07:30,0.383
0.37,2012:Q1,2012-04-26,0.3587,07:30,0.401
0.15,2011:Q4,2012-02-23,0.1545,07:30,0.152
0.53,2011:Q3,2011-10-27,0.53,07:30,0.518
0.26,2011:Q2,2011-07-28,0.2578,07:30,0.28
0.51,2011:Q1,2011-04-28,0.51,07:30,0.462
0.21,2010:Q4,2011-02-24,0.2063,07:30,0.205
0.52,2010:Q3,2010-10-28,0.517,07:53,0.446
0.26,2010:Q2,2010-07-28,0.2648,07:30,0.269
0.38,2010:Q1,2010-04-23,0.3863,07:30,0.36
0.03,2009:Q4,2010-03-01,0.0569,16:42,0.359
