Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.25,2017:Q3,2017-10-30,0.2465,06:00,0.2
0.45,2017:Q2,2017-07-31,0.45,06:00,0.229
0.1709,2017:Q1,2017-05-01,0.1636,06:00,0.086
0.27,2016:Q4,2017-02-06,0.875,06:00,0.122
0.1,2016:Q3,2016-10-31,0.0942,06:00,0.066
0.16,2016:Q2,2016-08-01,-0.4042,06:00,0.0
0.6372,2016:Q1,2016-05-02,0.6357,06:00,0.272
0.7712,2015:Q4,2016-02-08,0.884,06:00,0.524
1.0176,2015:Q3,2015-11-02,1.0133,06:00,0.602
0.6647,2015:Q2,2015-08-03,0.6626,06:00,0.468
0.5,2015:Q1,2015-05-04,0.4877,06:00,0.423
0.72,2014:Q4,2015-02-09,0.7306,06:00,0.657
0.96,2014:Q3,2014-10-23,0.904,06:00,0.788
0.52,2014:Q2,2014-07-24,0.6,06:00,0.561
0.93,2014:Q1,2014-04-24,1.0493,06:00,0.652
0.96,2013:Q4,2014-02-06,0.9502,06:00,0.806
1.22,2013:Q3,2013-10-24,0.6775,06:00,1.161
1.33,2013:Q2,2013-07-25,1.3288,06:00,1.242
1.26,2013:Q1,2013-04-25,1.2564,06:00,1.162
1.41,2012:Q4,2013-02-05,1.4043,06:00,1.091
1.28,2012:Q3,2012-10-18,1.279,06:00,1.022
1.09,2012:Q2,2012-07-19,1.0858,06:00,0.909
1.21,2012:Q1,2012-04-19,1.2149,06:00,0.991
1.36,2011:Q4,2012-02-02,1.3538,06:00,0.985
1.85,2011:Q3,2011-10-20,1.8452,06:00,1.471
1.92,2011:Q2,2011-07-21,1.9115,07:00,1.896
1.79,2011:Q1,2011-04-21,1.7877,07:00,1.411
1.73,2010:Q4,2011-02-03,1.7324,07:00,1.465
1.28,2010:Q3,2010-10-21,1.2765,07:00,1.281
1.61,2010:Q2,2010-07-22,1.6093,07:02,1.749
2.09,2010:Q1,2010-04-22,2.0859,07:05,1.943
1.94,2009:Q4,2010-02-04,1.9459,07:02,2.32
