Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
2.4561,2017:Q3,2017-11-03,2.46,08:40,2.305
1.4904,2017:Q2,2017-08-03,1.49,08:40,1.173
0.2078,2017:Q1,2017-05-02,0.21,08:32,0.158
0.4745,2016:Q4,2017-02-24,0.47,08:40,0.481
2.35,2016:Q3,2016-11-03,2.35,08:40,2.413
1.08,2016:Q2,2016-08-02,1.08,08:40,1.135
0.04,2016:Q1,2016-04-29,0.04,08:35,0.11
0.37,2015:Q4,2016-02-19,0.37,08:35,0.256
2.3,2015:Q3,2015-10-30,2.3,08:31,2.318
1.1,2015:Q2,2015-07-30,1.1,08:30,1.225
0.14,2015:Q1,2015-05-01,0.14,08:30,0.18
0.05,2014:Q4,2015-02-20,0.05,08:30,0.175
2.2,2014:Q3,2014-10-31,2.2,08:30,2.134
1.19,2014:Q2,2014-07-31,1.19,08:30,1.148
0.14,2014:Q1,2014-05-02,0.14,08:30,0.129
0.22,2013:Q4,2014-02-21,0.22,08:30,0.19
2.04,2013:Q3,2013-10-31,2.04,08:30,2.151
1.18,2013:Q2,2013-08-02,1.18,08:30,1.147
0.22,2013:Q1,2013-05-03,0.22,08:00,0.105
0.24,2012:Q4,2013-02-22,0.24,08:00,0.17
2.21,2012:Q3,2012-11-02,2.21,08:00,2.241
1.12,2012:Q2,2012-08-02,1.12,08:00,1.052
-0.07,2012:Q1,2012-05-03,-0.07,08:00,-0.074
0.11,2011:Q4,2012-02-24,0.11,08:00,0.043
2.24,2011:Q3,2011-11-01,2.24,08:00,2.122
0.78,2011:Q2,2011-08-02,0.78,08:00,0.87
-0.14,2011:Q1,2011-04-29,-0.15,08:00,-0.014
0.06,2010:Q4,2011-02-18,0.05,08:00,0.01
2.08,2010:Q3,2010-10-28,2.06,08:02,2.007
0.83,2010:Q2,2010-08-03,0.82,08:02,0.843
0.07,2010:Q1,2010-05-06,0.07,08:01,-0.011
-0.16,2009:Q4,2010-02-19,-0.16,08:00,-0.107
