Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
3.39,2017:Q3,2017-11-08,3.33,06:30,3.261
3.49,2017:Q2,2017-08-02,3.4011,06:30,3.068
2.75,2017:Q1,2017-05-03,3.1165,06:30,2.75
2.09,2016:Q4,2017-02-08,1.8736,06:30,2.045
3.18,2016:Q3,2016-11-04,3.0861,07:30,3.15
2.3,2016:Q2,2016-08-03,2.0902,07:30,2.283
1.86,2016:Q1,2016-05-04,1.8038,07:32,1.815
1.45,2015:Q4,2016-02-10,1.2193,07:32,1.453
2.16,2015:Q3,2015-11-06,1.9397,06:00,2.13
1.67,2015:Q2,2015-07-29,1.7904,07:30,1.629
2.47,2015:Q1,2015-04-29,2.7816,06:00,2.552
1.09,2014:Q4,2015-02-04,1.09,06:08,1.162
1.85,2014:Q3,2014-11-07,1.825,06:00,2.006
2.19,2014:Q2,2014-07-30,2.1817,06:00,2.185
2.35,2014:Q1,2014-05-07,2.3459,06:00,1.958
0.8,2013:Q4,2014-02-05,0.7976,06:00,0.917
2.31,2013:Q3,2013-11-06,2.2936,06:00,2.155
2.63,2013:Q2,2013-07-31,2.7319,06:00,2.478
2.69,2013:Q1,2013-05-01,3.1972,06:16,1.801
1.19,2012:Q4,2013-02-04,1.2466,06:00,1.069
2.62,2012:Q3,2012-11-05,2.596,06:00,2.047
2.34,2012:Q2,2012-07-30,2.3021,16:01,2.255
1.49,2012:Q1,2012-04-30,1.4743,06:00,1.545
1.2,2011:Q4,2012-02-06,1.1853,05:59,1.205
2.67,2011:Q3,2011-10-31,2.6622,06:00,2.029
2.71,2011:Q2,2011-08-01,2.7062,06:00,2.089
1.86,2011:Q1,2011-05-02,1.8447,06:30,1.861
0.63,2010:Q4,2011-02-07,0.7113,06:00,0.778
2.32,2010:Q3,2010-11-01,2.3035,06:00,1.668
2.55,2010:Q2,2010-08-02,2.0027,06:00,1.677
1.52,2010:Q1,2010-04-26,1.5629,06:00,1.139
1.48,2009:Q4,2010-02-01,0.6623,06:00,1.479
