Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
3.01,2017:Q3,2017-11-01,0.803,16:18,2.712
2.09,2017:Q2,2017-08-02,2.4774,16:12,2.703
2.79,2017:Q1,2017-05-03,2.1974,16:18,2.64
2.46,2016:Q4,2017-02-08,-3.32,16:18,2.31
2.66,2016:Q3,2016-11-02,6.1372,16:18,2.491
1.84,2016:Q2,2016-08-03,0.7029,16:18,2.498
2.18,2016:Q1,2016-05-04,1.7181,16:18,2.365
1.94,2015:Q4,2016-02-10,5.3678,16:18,2.297
2.4,2015:Q3,2015-11-04,2.1999,16:18,2.419
2.91,2015:Q2,2015-08-05,2.3876,16:07,2.469
2.79,2015:Q1,2015-05-06,0.988,16:07,2.391
2.12,2014:Q4,2015-02-04,0.9132,16:07,2.381
2.2,2014:Q3,2014-11-05,2.7319,16:07,2.413
2.49,2014:Q2,2014-08-06,1.9146,16:07,2.345
2.4,2014:Q1,2014-05-07,2.0665,16:07,2.254
2.2,2013:Q4,2014-02-05,7.0253,16:07,2.228
2.94,2013:Q3,2013-11-06,2.3652,16:20,2.108
2.3,2013:Q2,2013-08-07,2.2232,16:07,1.992
2.28,2013:Q1,2013-05-01,2.28,16:07,1.865
1.69,2012:Q4,2013-02-06,3.9909,16:07,1.741
1.53,2012:Q3,2012-11-07,1.4142,16:07,1.673
1.34,2012:Q2,2012-08-01,1.514,16:07,1.543
1.56,2012:Q1,2012-05-02,0.5253,16:07,1.719
1.97,2011:Q4,2012-02-08,3.851,16:07,1.762
1.07,2011:Q3,2011-11-02,0.3324,16:07,1.534
1.71,2011:Q2,2011-08-03,1.2773,16:07,1.545
1.69,2011:Q1,2011-05-04,1.6496,16:07,1.47
1.78,2010:Q4,2011-02-09,3.4077,16:07,1.481
2.12,2010:Q3,2010-11-03,2.113,16:07,1.44
1.51,2010:Q2,2010-08-04,0.9092,16:06,1.312
1.49,2010:Q1,2010-05-05,1.2749,16:07,1.303
1.07,2009:Q4,2010-02-10,0.7211,16:07,1.111
