Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.41,2014:Q4,2014-04-29,0.6861,07:00,0.434
0.11,2014:Q3,2014-01-21,0.1713,07:00,0.032
0.36,2014:Q2,2013-10-22,0.26,07:00,0.143
0.28,2014:Q1,2013-07-23,0.09,07:00,0.078
0.25,2013:Q4,2013-04-23,0.17,07:00,0.154
-0.21,2013:Q3,2013-01-15,-0.58,07:00,-0.084
0.15,2013:Q2,2012-10-16,0.08,08:00,0.042
0.28,2013:Q1,2012-07-17,0.21,08:00,0.324
0.78,2012:Q4,2012-04-17,0.72,08:00,0.703
1.04,2012:Q3,2012-01-17,1.04,08:00,1.009
0.91,2012:Q2,2011-10-18,0.91,08:00,0.989
1.04,2012:Q1,2011-07-19,0.9,08:00,0.963
1.12,2011:Q4,2011-04-19,1.12,08:00,1.085
1.34,2011:Q3,2011-01-18,1.11,08:00,0.984
1.0,2011:Q2,2010-10-19,1.0,08:00,0.931
0.95,2011:Q1,2010-07-20,0.78,08:00,0.865
0.83,2010:Q4,2010-04-20,0.07,08:00,0.833
0.97,2010:Q3,2010-01-19,0.72,08:00,0.86
