Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
2.59,2017:Q4,2018-01-16,2.442,05:55,2.515
2.66,2017:Q3,2017-10-16,2.51,23:09,2.567
2.46,2017:Q2,2017-07-18,2.32,05:55,2.379
2.37,2017:Q1,2017-04-18,2.23,05:55,2.169
2.11,2016:Q4,2017-01-17,1.6898,05:55,2.073
2.17,2016:Q3,2016-10-18,2.0126,05:55,2.08
1.96,2016:Q2,2016-07-19,1.7858,05:55,1.887
1.81,2016:Q1,2016-04-19,1.6465,05:55,1.722
1.4,2015:Q4,2016-01-19,1.2318,05:55,1.382
1.65,2015:Q3,2015-10-15,1.6312,05:55,1.64
1.64,2015:Q2,2015-07-16,1.5942,06:00,1.585
1.46,2015:Q1,2015-04-16,1.458,06:00,1.348
1.55,2014:Q4,2015-01-21,1.5313,06:00,1.5
1.63,2014:Q3,2014-10-16,1.6101,06:00,1.533
1.42,2014:Q2,2014-07-17,1.3498,06:00,1.256
1.1,2014:Q1,2014-04-17,1.07,06:00,1.089
1.41,2013:Q4,2014-01-16,1.3791,06:00,1.405
1.53,2013:Q3,2013-10-17,1.5497,06:00,1.526
1.4,2013:Q2,2013-07-18,1.369,06:00,1.25
1.16,2013:Q1,2013-04-18,1.124,06:00,1.14
1.2,2012:Q4,2013-01-17,1.1702,06:00,1.197
1.5,2012:Q3,2012-10-16,1.4875,06:00,1.456
1.27,2012:Q2,2012-07-19,1.239,06:00,1.193
1.31,2012:Q1,2012-04-19,1.2861,06:00,1.177
1.17,2011:Q4,2012-01-19,1.1658,06:00,1.037
1.17,2011:Q3,2011-10-18,1.1502,06:00,1.124
1.16,2011:Q2,2011-07-19,1.176,06:00,1.039
1.22,2011:Q1,2011-04-21,1.1916,06:00,0.876
0.94,2010:Q4,2011-01-20,1.1026,06:00,0.844
1.14,2010:Q3,2010-10-19,1.1394,06:00,0.849
0.99,2010:Q2,2010-07-20,0.9808,06:00,0.744
1.03,2010:Q1,2010-04-20,1.0086,06:00,0.683
0.81,2009:Q4,2010-01-21,0.81,06:00,0.73
