Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.88,2017:Q4,2018-01-17,0.8799,06:50,0.871
0.88,2017:Q3,2017-10-18,0.88,06:45,0.881
0.85,2017:Q2,2017-07-19,0.85,06:45,0.844
0.82,2017:Q1,2017-04-19,0.82,06:45,0.8
0.82,2016:Q4,2017-01-18,0.82,06:45,0.809
0.84,2016:Q3,2016-10-19,0.84,06:45,0.833
0.8177,2016:Q2,2016-07-15,0.83,06:45,0.802
0.76,2016:Q1,2016-04-20,0.76,06:55,0.758
0.7905,2015:Q4,2016-01-15,0.8,06:45,0.791
0.799,2015:Q3,2015-10-15,0.81,06:45,0.811
0.8,2015:Q2,2015-07-15,0.8,07:15,0.8
0.76,2015:Q1,2015-04-15,0.76,07:15,0.761
0.78,2014:Q4,2015-01-21,0.8092,07:15,0.769
0.78,2014:Q3,2014-10-22,0.78,07:15,0.779
0.78,2014:Q2,2014-07-16,0.9278,07:15,0.766
0.73,2014:Q1,2014-04-16,0.73,07:15,0.731
0.76,2013:Q4,2014-01-22,0.76,07:30,0.748
0.76,2013:Q3,2013-10-16,0.76,07:00,0.755
0.76,2013:Q2,2013-07-17,0.76,07:00,0.761
0.73,2013:Q1,2013-04-16,0.73,07:00,0.73
0.75,2012:Q4,2013-01-16,0.7477,06:45,0.745
0.74,2012:Q3,2012-10-17,0.74,07:00,0.733
0.71,2012:Q2,2012-07-18,0.71,07:20,0.696
0.67,2012:Q1,2012-04-17,0.67,06:45,0.643
0.64,2011:Q4,2012-01-18,0.6447,07:00,0.633
0.64,2011:Q3,2011-10-19,0.64,07:00,0.616
0.6,2011:Q2,2011-07-20,0.605,06:59,0.534
0.5,2011:Q1,2011-04-19,0.5045,06:45,0.488
0.47,2010:Q4,2011-01-19,0.4687,07:15,0.467
0.45,2010:Q3,2010-10-20,0.45,06:45,0.426
0.39,2010:Q2,2010-07-21,0.3988,07:00,0.387
0.42,2010:Q1,2010-04-20,0.34,07:30,0.341
0.3,2009:Q4,2010-01-20,0.3,07:00,0.287
