Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
2.13,2017:Q4,2018-01-30,2.1298,08:30,1.875
1.21,2017:Q3,2017-10-31,1.2076,08:30,1.21
1.75,2017:Q2,2017-07-25,1.7473,08:30,1.803
1.74,2017:Q1,2017-05-02,1.7374,08:30,1.794
1.89,2016:Q4,2017-01-31,1.8078,08:30,1.778
1.61,2016:Q3,2016-10-27,1.608,08:30,1.424
1.66,2016:Q2,2016-07-28,1.5396,08:30,1.559
1.53,2016:Q1,2016-05-03,1.7119,08:30,1.487
1.69,2015:Q4,2016-01-28,1.6861,08:30,1.514
1.17,2015:Q3,2015-10-27,1.1696,08:30,1.17
1.37,2015:Q2,2015-08-05,1.371,08:30,1.369
1.35,2015:Q1,2015-05-05,1.3462,08:30,1.35
1.33,2014:Q4,2015-02-03,1.3274,08:30,1.298
1.18,2014:Q3,2014-10-28,1.1774,08:27,1.167
1.37,2014:Q2,2014-07-29,1.3702,08:30,1.366
0.84,2014:Q1,2014-04-29,0.8387,08:30,0.853
0.92,2013:Q4,2014-02-04,0.9156,08:20,0.858
0.79,2013:Q3,2013-11-05,0.7922,08:29,0.79
0.91,2013:Q2,2013-08-01,0.9035,08:17,0.913
0.79,2013:Q1,2013-05-02,0.7876,08:31,0.824
0.91,2012:Q4,2013-02-05,0.9055,08:29,0.823
0.77,2012:Q3,2012-11-01,0.7648,08:41,0.781
0.85,2012:Q2,2012-08-06,0.8522,07:03,0.776
0.96,2012:Q1,2012-05-03,1.4233,08:22,0.934
0.94,2011:Q4,2012-02-06,0.9375,08:02,0.764
0.6,2011:Q3,2011-11-01,0.6025,07:49,0.432
0.51,2011:Q2,2011-07-25,0.5191,08:14,0.597
0.85,2011:Q1,2011-05-04,0.8469,08:00,0.749
