Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.7714,2017:Q4,2018-02-02,0.7045,08:00,0.843
0.19,2017:Q3,2017-10-26,0.5724,07:30,0.964
0.52,2017:Q2,2017-07-27,1.0939,08:00,0.768
0.6792,2017:Q1,2017-05-02,0.7984,07:00,0.843
1.6796,2016:Q4,2017-02-16,2.1826,07:00,1.075
0.5589,2016:Q3,2016-11-03,1.0866,08:00,0.649
0.99,2016:Q2,2016-08-09,17.5012,07:00,0.706
-1.6848,2016:Q1,2016-04-28,-1.7456,08:00,-1.228
-1.242,2015:Q4,2016-02-04,-1.0829,08:03,-0.721
-0.7509,2015:Q3,2015-10-29,0.8387,08:00,0.149
-0.281,2015:Q2,2015-08-04,-0.0864,08:00,0.332
-0.6285,2015:Q1,2015-05-01,-0.5369,08:00,0.041
-0.4645,2014:Q4,2015-02-05,-0.2584,08:00,0.045
-0.5087,2014:Q3,2014-10-29,-0.4494,07:46,0.1
-0.4203,2014:Q2,2014-07-31,-0.318,08:00,0.322
-0.3871,2014:Q1,2014-04-28,-0.2115,06:00,0.351
0.376,2013:Q4,2014-02-21,0.062,08:00,0.503
-0.6967,2013:Q3,2013-11-05,-0.5636,08:00,0.39
-0.4866,2013:Q2,2013-08-06,-0.5901,08:00,0.356
-0.1438,2013:Q1,2013-05-07,-0.0632,08:00,-0.509
-0.5862,2012:Q4,2013-02-27,-0.4966,08:00,0.022
-0.9622,2012:Q3,2012-11-06,-0.9435,08:00,-0.4
-0.4977,2012:Q2,2012-08-07,-0.5316,08:00,-0.244
-0.9401,2012:Q1,2012-05-08,-0.9205,08:01,-0.357
-0.564,2011:Q4,2012-02-27,-0.5661,08:01,-0.21
-0.8516,2011:Q3,2011-11-01,-0.8472,08:00,0.188
-0.7299,2011:Q2,2011-08-02,-0.7286,08:02,0.214
-0.6525,2011:Q1,2011-05-03,-0.6173,08:01,0.199
-0.5309,2010:Q4,2011-03-01,-0.7979,08:02,0.318
-0.9069,2010:Q3,2010-11-03,-0.9036,08:00,0.061
-0.5751,2010:Q2,2010-08-04,-0.5357,08:00,0.4
0.2544,2010:Q1,2010-05-06,0.3324,,-2.4245362661989844e-14
