Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.4654,2017:Q3,2017-10-31,0.4638,16:15,0.478
0.332,2017:Q2,2017-08-01,0.3281,16:46,0.43
0.409,2017:Q1,2017-05-02,0.41,17:19,0.443
0.43,2016:Q4,2017-02-27,0.4292,16:20,0.454
0.44,2016:Q3,2016-11-01,0.4211,17:28,0.44
0.41,2016:Q2,2016-08-02,0.4095,16:20,0.437
0.4,2016:Q1,2016-05-03,0.387,16:15,0.409
0.9263,2015:Q4,2016-02-22,0.3689,Aft-mkt,0.508
0.4108,2015:Q3,2015-11-03,0.4113,Aft-mkt,0.415
0.3596,2015:Q2,2015-08-04,0.3596,Aft-mkt,0.344
0.29,2015:Q1,2015-05-05,0.29,Aft-mkt,0.358
0.45,2014:Q4,2015-02-23,0.4317,Aft-mkt,0.348
0.4,2014:Q3,2014-11-04,0.5408,Aft-mkt,0.389
0.33,2014:Q2,2014-08-05,0.33,16:10,0.367
0.54,2014:Q1,2014-05-06,0.585,16:10,0.367
0.85,2013:Q4,2014-02-24,0.3335,16:10,0.532
0.35,2013:Q3,2013-11-05,0.3499,16:10,0.299
0.0,2013:Q2,2013-07-30,0.3591,16:10,0.283
0.54,2013:Q1,2013-04-30,0.2731,16:10,0.585
0.51,2012:Q4,2013-02-25,0.5054,Aft-mkt,0.45
0.31,2012:Q3,2012-10-30,0.3068,16:05,0.323
0.29,2012:Q2,2012-07-31,0.2814,Aft-mkt,0.32
0.545,2012:Q1,2012-05-01,0.5482,Aft-mkt,0.657
0.54,2011:Q4,2012-02-20,0.5475,16:05,0.532
0.42,2011:Q3,2011-11-01,0.2707,16:05,0.289
0.255,2011:Q2,2011-08-02,0.2276,06:02,0.267
0.595,2011:Q1,2011-05-03,0.5827,16:10,0.661
0.38,2010:Q4,2011-02-21,0.3723,16:09,0.396
0.205,2010:Q3,2010-11-02,0.1923,16:10,0.183
0.195,2010:Q2,2010-08-03,0.1847,16:10,0.161
0.72,2010:Q1,2010-04-28,0.7162,16:10,0.616
0.43,2009:Q4,2010-02-22,0.4286,16:10,0.419
