Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.56,2017:Q3,2017-11-01,0.5579,07:15,0.535
0.52,2017:Q2,2017-08-03,0.5206,07:15,0.495
0.62,2017:Q1,2017-05-04,0.6222,07:15,0.614
0.6,2016:Q4,2017-02-01,0.5979,07:10,0.52
0.63,2016:Q3,2016-11-01,0.6224,07:00,0.583
0.56,2016:Q2,2016-08-09,0.5587,07:00,0.529
0.67,2016:Q1,2016-04-28,0.6751,07:27,0.743
0.43,2015:Q4,2016-02-04,0.4368,07:00,0.439
0.51,2015:Q3,2015-10-29,0.5128,06:56,0.496
0.49,2015:Q2,2015-08-03,0.4877,06:56,0.466
0.77,2015:Q1,2015-05-07,0.7707,07:00,0.684
0.58,2014:Q4,2015-02-05,0.5337,07:01,0.534
0.54,2014:Q3,2014-11-04,0.4674,06:57,0.523
0.53,2014:Q2,2014-07-31,0.4632,06:58,0.454
0.8,2014:Q1,2014-05-01,0.5874,06:46,0.713
0.6,2013:Q4,2014-02-06,0.6104,06:57,0.503
0.66,2013:Q3,2013-10-31,0.6431,07:04,0.682
0.49,2013:Q2,2013-08-01,0.4886,06:57,0.467
0.71,2013:Q1,2013-05-02,0.7124,07:00,0.698
0.49,2012:Q4,2013-02-14,0.4801,07:15,0.455
0.72,2012:Q3,2012-11-08,0.8285,07:01,0.668
0.51,2012:Q2,2012-08-08,0.4987,07:14,0.409
0.7,2012:Q1,2012-05-04,0.714,06:53,0.693
0.7,2011:Q4,2012-02-10,0.6935,07:10,0.605
0.76,2011:Q3,2011-11-03,0.8729,06:58,0.693
0.45,2011:Q2,2011-08-05,0.4629,07:05,0.442
0.84,2011:Q1,2011-05-05,0.8151,06:54,0.721
0.83,2010:Q4,2011-02-04,0.7714,07:05,0.571
0.74,2010:Q3,2010-10-28,0.7526,07:04,0.698
0.62,2010:Q2,2010-08-05,0.6082,07:02,0.664
0.94,2010:Q1,2010-05-06,0.9019,06:59,0.893
0.52,2009:Q4,2010-02-05,0.4477,07:01,0.356
