Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.29,2017:Q4,2018-01-31,1.2059,06:00,1.257
2.65,2017:Q3,2017-10-25,2.5591,06:00,2.417
3.37,2017:Q2,2017-07-26,3.7351,06:00,3.233
4.68,2017:Q1,2017-04-26,3.9789,06:00,4.199
1.76,2016:Q4,2017-02-01,1.7428,06:00,1.762
2.45,2016:Q3,2016-11-02,2.2851,06:00,2.466
3.33,2016:Q2,2016-07-27,3.2555,06:00,3.233
3.46,2016:Q1,2016-04-27,3.3382,06:00,3.319
1.14,2015:Q4,2016-01-27,0.8363,06:00,1.175
2.73,2015:Q3,2015-10-28,2.61,06:00,2.325
3.1,2015:Q2,2015-07-29,2.9568,06:00,2.7
3.14,2015:Q1,2015-04-29,3.0247,06:00,2.676
1.73,2014:Q4,2015-01-28,1.735,06:00,1.744
2.36,2014:Q3,2014-10-29,2.3636,06:00,2.269
2.44,2014:Q2,2014-07-30,2.4422,05:30,2.262
2.3,2014:Q1,2014-04-30,2.3081,06:00,2.075
0.87,2013:Q4,2014-01-29,1.4013,06:00,0.872
2.1,2013:Q3,2013-10-23,2.1022,06:00,1.818
5.2,2013:Q2,2013-07-24,2.593,06:00,2.076
2.94,2013:Q1,2013-04-24,2.8948,06:00,2.383
1.03,2012:Q4,2013-01-23,1.0243,06:00,0.94
2.09,2012:Q3,2012-11-07,2.0596,06:00,1.828
2.04,2012:Q2,2012-07-25,2.0324,06:00,2.083
2.34,2012:Q1,2012-04-25,2.3459,06:00,2.295
0.9926,2011:Q4,2012-01-25,0.9926,06:00,1.114
1.7658,2011:Q3,2011-10-26,1.7701,06:00,1.673
1.83,2011:Q2,2011-07-27,1.8321,06:00,1.8
2.35,2011:Q1,2011-04-27,2.3461,06:00,1.898
1.325,2010:Q4,2011-01-26,1.2604,06:00,1.223
1.74,2010:Q3,2010-11-03,1.7456,06:00,1.586
1.67,2010:Q2,2010-07-28,1.6665,06:00,1.559
1.95,2010:Q1,2010-04-28,1.9483,06:00,1.669
1.1562,2009:Q4,2010-01-27,1.1663,06:00,1.028
