Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.78,2018:Q3,2017-11-16,0.7767,07:00,0.78
0.69,2018:Q2,2017-08-29,0.6861,07:00,0.629
0.6,2018:Q1,2017-05-25,0.6103,07:00,0.404
1.95,2017:Q4,2017-03-01,1.9331,07:00,1.667
0.62,2017:Q3,2016-11-17,0.6031,07:00,0.471
0.57,2017:Q2,2016-08-23,0.5631,07:00,0.428
0.44,2017:Q1,2016-05-24,0.4398,07:00,0.347
1.53,2016:Q4,2016-02-25,1.5273,07:00,1.393
0.41,2016:Q3,2015-11-19,0.413,07:00,0.352
0.49,2016:Q2,2015-08-25,0.4883,07:00,0.342
0.37,2016:Q1,2015-05-21,0.1829,07:00,0.293
1.48,2015:Q4,2015-03-03,1.4756,07:00,1.352
0.32,2015:Q3,2014-11-20,0.3441,07:00,0.253
0.44,2015:Q2,2014-08-26,0.4301,07:00,0.31
0.33,2015:Q1,2014-05-22,0.3426,07:00,0.194
1.24,2014:Q4,2014-02-27,1.2007,07:00,1.007
0.18,2014:Q3,2013-11-19,0.1802,07:00,0.121
0.32,2014:Q2,2013-08-20,0.329,07:00,0.12
0.32,2014:Q1,2013-05-21,0.2967,07:00,0.244
1.64,2013:Q4,2013-03-01,1.4759,08:00,1.551
0.03,2013:Q3,2012-11-20,0.0208,08:00,0.118
0.2,2013:Q2,2012-08-21,0.3191,08:00,0.313
0.72,2013:Q1,2012-05-22,0.7809,07:31,0.593
2.47,2012:Q4,2012-03-29,-1.1703,08:01,2.153
0.47,2012:Q3,2011-12-13,0.5773,08:00,0.509
0.47,2012:Q2,2011-09-13,0.389,08:00,0.525
0.35,2012:Q1,2011-06-14,0.3533,08:00,0.332
1.98,2011:Q4,2011-03-24,2.3678,08:00,1.844
0.54,2011:Q3,2010-12-14,0.54,08:00,0.602
0.6,2011:Q2,2010-09-14,0.5893,08:00,0.438
0.36,2011:Q1,2010-06-15,0.36,08:00,0.501
1.82,2010:Q4,2010-03-25,1.82,08:00,1.795
